,Time,ethHigh,ethLow,ethOpen,ethClose,ethVolume,ethReturns
431,2017-12-30 20:00:00,702.99,675.56,682.24,694.32,45849.99,0.01770637898686685
432,2017-12-31 00:00:00,702,684.79,694.28,695.81,13223.805,0.002203721841331988
433,2017-12-31 04:00:00,705,680.86,695.82,705,16214.236,0.01319306717254455
434,2017-12-31 08:00:00,726.63,703,705,722.5,33282.24,0.024822695035460994
435,2017-12-31 12:00:00,741.41,722.75,722.75,734.74,30873.52,0.016589415427187837
436,2017-12-31 16:00:00,741.99,732.72,734.74,736.77,14337.946,0.002762882107956519
437,2017-12-31 20:00:00,737.07,717.94,736.77,731.3,14284.266,-0.00742429794915649
438,2018-01-01 00:00:00,761.99,729.54,731.08,753.8,26301.137,0.031077310280680517
439,2018-01-01 04:00:00,756.44,732,753.68,739.96,25653.365,-0.018204012312917836
440,2018-01-01 08:00:00,746.1,720.14,739.19,744.48,23115.984,0.007156482095266391
441,2018-01-01 12:00:00,745.98,733.5,744.48,744.5,10683.645,2.6864388566491793e-05
442,2018-01-01 16:00:00,762,744.17,744.49,752.46,23007.984,0.010705315047885166
443,2018-01-01 20:00:00,890,752.55,752.88,819,181643.08,0.0878227605992987
444,2018-01-02 00:00:00,849.94,812.68,819,843.9,62310.586,0.030402930402930375
445,2018-01-02 04:00:00,855,826.27,843.89,846.67,51783.793,0.003294268210311738
446,2018-01-02 08:00:00,869.55,841.42,846.67,863.4,54234.156,0.01975976472533575
447,2018-01-02 12:00:00,874.9,815.23,863.4,853.5,68861.61,-0.011466296038915887
448,2018-01-02 16:00:00,870,841.49,853.5,858.78,32518.305,0.00618629173989452
449,2018-01-02 20:00:00,881.12,851.99,858.47,857.2,64987.277,-0.0014793760993395014
450,2018-01-03 00:00:00,884.86,857.03,857.2,882.05,27204.896,0.028989734017732045
451,2018-01-03 04:00:00,882.31,840,882.05,869.5,44201.293,-0.014228218354968488
452,2018-01-03 08:00:00,880.77,851,869.5,877.9,34504.336,0.009660724554341549
453,2018-01-03 12:00:00,929.99,860,877.92,922.37,78366.25,0.05063103699653732
454,2018-01-03 16:00:00,954.73,910,922.37,942.01,62613.906,0.021292973535565973
455,2018-01-03 20:00:00,941.92,908.88,941.92,922.05,64449.312,-0.021095209784270434
456,2018-01-04 00:00:00,933,915,922.42,930,52716.867,0.00821751479803131
457,2018-01-04 04:00:00,946.7,893.24,930,946.43,63468.28,0.017666666666666612
458,2018-01-04 08:00:00,997,920,946.68,982.13,77036.59,0.03744665568090595
459,2018-01-04 12:00:00,993,945,982.01,949.03,49888.586,-0.033584179387175304
460,2018-01-04 16:00:00,959.7,912.41,949.97,939.96,45123.22,-0.010537174858153406
461,2018-01-04 20:00:00,990,930.84,939.41,989.99,37132.383,0.05384230527671628
462,2018-01-05 00:00:00,1023.6,970.58,989.99,1002.9,63878.22,0.013040535762987472
463,2018-01-05 04:00:00,1021,975,1003,996,71765.69,-0.006979062811565304
464,2018-01-05 08:00:00,996.5,966.15,996,974.99,42912.508,-0.02109437751004015
465,2018-01-05 12:00:00,977.6,930,974.99,964.56,54740.227,-0.010697545615852535
466,2018-01-05 16:00:00,979,937.02,965.72,961.35,29480.52,-0.004525121153129276
467,2018-01-05 20:00:00,979,951.38,961.37,969.29,27700.98,0.008238243340233166
468,2018-01-06 00:00:00,998,963.03,968.28,991.68,20981.83,0.02416656339075472
469,2018-01-06 04:00:00,1000,990.44,991.78,998.98,17010.46,0.007259674524592193
470,2018-01-06 08:00:00,1011.5,985.87,998.97,1006.7,29283.611,0.0077379701092125065
471,2018-01-06 12:00:00,1014.2,986.78,1006.6,1004,17335.027,-0.002582952513411507
472,2018-01-06 16:00:00,1008.9,996.16,1003.9,1004.3,15432.849,0.00039844606036455553
473,2018-01-06 20:00:00,1049.9,999.5,1004.9,1049.4,25566.113,0.04428301323514789
474,2018-01-07 00:00:00,1085,1034.6,1049.4,1074.4,53781.023,0.0238231370306842
475,2018-01-07 04:00:00,1084.4,1058.6,1074.4,1071,33302.36,-0.003164556962025401
476,2018-01-07 08:00:00,1091,1056,1071,1091,27848.777,0.018674136321195144
477,2018-01-07 12:00:00,1104.9,1064.1,1091,1091.5,37697.746,0.00045829514207149406
478,2018-01-07 16:00:00,1116,1079.9,1091.5,1115.8,25322.816,0.02226294090700866
479,2018-01-07 20:00:00,1197.5,1111.7,1115.6,1196,84160.516,0.0720688418788097
480,2018-01-08 00:00:00,1225,1173.7,1196,1189,74511.414,-0.005852842809364548
481,2018-01-08 04:00:00,1188.8,1096.5,1188.7,1138,73340.664,-0.042651636241272016
482,2018-01-08 08:00:00,1142,965.18,1138.1,1059.9,106635.664,-0.06871100957736563
483,2018-01-08 12:00:00,1154,1057.8,1060.3,1148,54779.293,0.08271243987550699
484,2018-01-08 16:00:00,1162.1,1094.1,1147.8,1129,45752.516,-0.016379160132427212
485,2018-01-08 20:00:00,1202.7,1126.8,1129,1198.8,36331.805,0.06182462356067312
486,2018-01-09 00:00:00,1220.1,1165.7,1199.6,1210.1,44204.715,0.008752917639213072
487,2018-01-09 04:00:00,1250,1153.5,1209.9,1214,56843.906,0.003388709810728084
488,2018-01-09 08:00:00,1215.4,1119.1,1213.9,1196,65106.016,-0.014745860449790007
489,2018-01-09 12:00:00,1210,1188.4,1196,1205.5,25195.457,0.00794314381270903
490,2018-01-09 16:00:00,1299,1203.5,1205.6,1283.8,68134.26,0.06486396814863972
491,2018-01-09 20:00:00,1356.1,1229.8,1284,1339.1,64988.684,0.04291277258566971
492,2018-01-10 00:00:00,1382,1311.1,1339.1,1321.1,72535.445,-0.013441863938466135
493,2018-01-10 04:00:00,1346.3,1237,1321.2,1330,90459.32,0.006660611565243683
494,2018-01-10 08:00:00,1347,1280,1330,1338.3,54616.78,0.006240601503759364
495,2018-01-10 12:00:00,1347,1265,1338.3,1298.9,45254.05,-0.029440334753044806
496,2018-01-10 16:00:00,1311,1200,1298.9,1245.9,52181.527,-0.04080375702517514
497,2018-01-10 20:00:00,1332.2,1150.1,1247,1179.3,65069.094,-0.054290296712109096
498,2018-01-11 00:00:00,1229.1,1100,1179,1143.4,27067.19,-0.03019508057675989
