Time,btcReturns,ethReturns,etcReturns,ltcReturns,dashReturns,neoReturns,zecReturns,xmrReturns
2017-10-20 01:00:00,-0.008465348273560684,,-0.01047996477322763,-0.014619098712446347,-0.008233532934131791,-0.008905984683092418,-0.005901240996268392,0.005353801762809772
2017-10-20 05:00:00,-0.00044297965837408743,,-0.0071282188363182815,-0.0013462161102874876,-0.0051457975986277885,0.005384615384615382,-0.010213880401571382,-0.0041195449521619215
2017-10-20 09:00:00,0.05707297187117815,,0.016781836130305962,0.040298354611865865,0.010310344827586238,0.006921739130434839,0.01567744214803044,0.035968232928569
2017-10-20 13:00:00,0.01518605430774394,,0.001057921184871767,0.008958309406224867,-0.0058022458104371784,-0.03125755534832318,-0.015087612504891509,-0.009008423038147615
2017-10-20 17:00:00,-0.0120199451837665,,-0.023272214386459742,-0.024652009886821997,-0.01261732045243585,-0.013260613838092178,-0.023635563380281586,-0.015193672771886782
2017-10-20 21:00:00,0.019235590019553186,-0.007237994513666251,-0.010830324909747224,0.0007167383405007044,0.0004868379872726166,0.01676240020230478,-0.001356668023334613,-0.013071241044809296
2017-10-21 01:00:00,0.0002131601816780924,-0.006892647842301523,-0.0045587162654997,-0.02571747422422834,-0.00024330900243306632,-0.02387635459228995,-0.015154942320742016,-0.02257003132535551
2017-10-21 05:00:00,0.0021311475409836068,-0.010900187818620876,-0.014182450361423838,0.008185095948462931,-0.006493053131327086,-0.011334419699438669,-0.02420984932010295,0.0018540056886882782
2017-10-21 09:00:00,0.005873114550273146,-0.012478383235563415,-0.006388888888888967,-0.03389830508474576,-0.023155305692199687,-0.02839035826800493,-0.015282205137821072,-0.006684859881667642
2017-10-21 13:00:00,-0.01941652844179914,0.02115239337957547,0.0003726823814403764,0.013877679918593705,-0.003031943692474397,0.0228526398739164,-0.00845176826101323,0.01915040978875685
2017-10-21 17:00:00,-0.0042944785276073025,0.00672879588197692,0.009307520476545015,0.002990957970989468,-0.0026067122841315323,-0.0038517975055025844,0.003327312482175193,-0.005673967700287715
2017-10-21 21:00:00,-0.010822691020496513,0.005579872364596074,0.022326350606394738,-0.006967861812676366,0.011861709822074459,0.04676814471652321,0.004317424562391418,-0.008207825324727112
2017-10-22 01:00:00,-0.006817148916830784,-0.022531653982918582,-0.0344207782870496,-0.013581784836845629,-0.007476098051901519,-0.009448542325254595,-0.020042882446163802,-0.005086295576637252
2017-10-22 05:00:00,-0.0176017601760176,-0.006254674009110177,-0.013953488372093056,-0.011330749127392013,-0.006148504466707615,0.0020921243927520677,-0.005643019726858866,-0.010345224395857316
2017-10-22 09:00:00,0.032978961696848656,0.009644652689900451,0.01599167297501897,0.015709498395361544,-0.0053662073966643156,-0.01902740937223697,0.026692087702573853,0.006857833621982302
2017-10-22 13:00:00,-0.020049707260929882,-0.012735401707085729,-0.007357734935270619,-0.016919792833146673,-0.020198350710211803,-0.002470815727279205,-0.012044830953820413,-0.012338560885608776
2017-10-22 17:00:00,0.01811063829787228,0.006894422720724398,-9.376465072662408e-05,0.003735857112360239,0.01659074917601755,0.021439564766097572,0.0032000000000000322,0.009083373223897044
2017-10-22 21:00:00,-0.003193339129271627,-0.006609430362496586,-0.011253868517302916,-0.017622630794349437,-0.007846428962446543,-0.022380218548613037,-0.012833168805528088,-0.009261825572801096
2017-10-23 01:00:00,-0.014389454441779763,-0.02332910828680073,-0.022384520534952,-0.022671845361755857,-0.02272894446487661,-0.0171926939986418,-0.014285714285714284,-0.009975876094025064
2017-10-23 05:00:00,-0.00025524094745439695,0.002560505085934624,-0.006798096532970795,0.015471349353049838,0.006481342724411664,-0.005743366048709606,-0.0016425120772947026,0.004932138947417948
2017-10-23 09:00:00,-0.015215985294618178,-0.024380006296127774,-0.029030996382125824,-0.025703103667971218,-0.003386424531110542,-0.018205698858039285,-0.03013155349197132,-0.01766573339737352
2017-10-23 13:00:00,0.026757009022712382,0.014588336499516087,0.022622159662175716,0.020039256005234183,0.049064635375826095,0.023299888517279783,0.039543233270170584,0.025549967824201037
2017-10-23 17:00:00,-0.0055552749861118135,0.005968357112586514,-0.009747932256794031,-9.16304726300247e-05,-0.011491399184252559,0.013595550547093634,-0.017988199740969924,-0.007085772697704669
2017-10-23 21:00:00,-0.04269293924466335,0.05364912280701761,0.05622330386411036,0.02652028884571685,0.037761390759146536,0.08146107613050935,0.05232331120655993,0.030583406625622863
2017-10-24 01:00:00,0.013881520778072502,0.01598454827000551,0.003937746109131803,0.02199646485386276,0.02193815857661089,0.0062185763429479495,0.00817122429082139,0.022549810758896543
2017-10-24 05:00:00,-0.006016007812091304,0.014386838828078868,0.01008874357776745,0.022012194056707568,-0.007780784844384341,0.021151509179886424,0.005036503095832194,0.001522780575099764
2017-10-24 09:00:00,-0.012718628844095924,-0.01234089293790784,-0.0016679021497406118,-0.014768978308063063,0.01917041888388575,-0.00903566031062088,0.029459074405992908,0.0143570467410282
2017-10-24 13:00:00,0.008155940154234272,-0.0013389503935206824,-0.009091752481677406,0.005084245779034847,-0.006733893932795039,0.0017833981841763851,-0.028826416778224045,-0.01969242928178612
2017-10-24 17:00:00,-0.02886954069582998,-0.03106605624591236,-0.02265069262448513,-0.039981363887355056,-0.021280901150045536,-0.028840551563410317,-0.012130680512796886,-0.011231677136874169
2017-10-24 21:00:00,0.006878402903811186,-0.0008437394532568342,-0.003545419701034957,-0.0034885811904334218,0.0015507615962505636,-0.0197904540162981,-0.0015349551141914158,0.003505189722647581
2017-10-25 01:00:00,0.0018565583373889548,0.008174294882621232,0.0033657082411770504,0.0005238439306359008,-0.0049674014281279035,-0.006413519291458823,-0.006287843502561688,-0.010475996745321316
2017-10-25 05:00:00,-0.00811399168810614,-0.016585692745853538,-0.021086935684846226,-0.01920959035187492,-0.014361352389521518,-0.0026980874316940105,-0.010465280724084284,-0.024146477972335538
2017-10-25 09:00:00,-0.008997079576992048,-0.003645655877342396,0.018336928809570444,0.0034239010382151524,0.003932446192198322,-0.016129584603267015,0.053880234386165515,0.037905947473520836
2017-10-25 13:00:00,0.029705505761843724,0.02466221994185045,0.012840316663448457,0.023243015171249763,0.013745584274771605,0.03053302231661047,0.02169981916817365,0.023429671579279242
2017-10-25 17:00:00,0.016786272559329258,-0.013686740552810864,-0.0051330798479087714,0.004679264226038989,-0.01318014008211708,-0.03395270270270278,-0.04336259643522214,-0.041010538345732456
2017-10-25 21:00:00,0.006935466964816011,0.007920121848028537,0.0009554748710110418,-0.001587669693347818,0.008531468531468524,0.006883057894553046,0.016114841398471955,0.00730335794454472
2017-10-26 01:00:00,-0.005431764542551588,-0.008429890848026837,-0.011046566993619623,-0.00998945656641478,-0.007679687227283992,0.007093425605536397,0.005571539480294099,-0.004278328404036811
