,Time,dashHigh,dashLow,dashOpen,dashClose,dashVolume,dashReturns
0,2017-10-20 01:00:00,301.96,291.49,293.92,291.5,3812.2253,-0.008233532934131791
1,2017-10-20 05:00:00,291.5,288,291.5,290,896.3426,-0.005145797598627788
2,2017-10-20 09:00:00,297.16,288.5,290,292.99,3141.3435,0.010310344827586238
3,2017-10-20 13:00:00,294.35,287.14,292.99,291.29,1248.5388,-0.005802245810437178
4,2017-10-20 17:00:00,291.38,286.51,290.87,287.2,965.893,-0.01261732045243585
5,2017-10-20 21:00:00,289.71,287.1,287.57,287.71,639.0193,0.00048683798727261663
6,2017-10-21 01:00:00,291.95,284.52,287.7,287.63,2631.1475,-0.00024330900243306632
7,2017-10-21 05:00:00,288.64,284.45,286.46,284.6,528.5897,-0.006493053131327086
8,2017-10-21 09:00:00,284.99,277.06,284.6,278.01,2560.305,-0.023155305692199687
9,2017-10-21 13:00:00,279.5,270,277.05,276.21,2472.1487,-0.0030319436924743973
10,2017-10-21 17:00:00,279.85,274.77,276.21,275.49,1288.8466,-0.0026067122841315323
11,2017-10-21 21:00:00,284.07,272.3,276.52,279.8,2994.0964,0.01186170982207446
12,2017-10-22 01:00:00,280.01,275.2,278.22,276.14,1026.1814,-0.007476098051901519
13,2017-10-22 05:00:00,278.47,274.1,276.49,274.79,1277.3053,-0.006148504466707615
14,2017-10-22 09:00:00,276.01,256.51,275.8,274.32,11419.965,-0.0053662073966643156
15,2017-10-22 13:00:00,275.27,267.07,275.27,269.71,1342.6791,-0.020198350710211803
16,2017-10-22 17:00:00,274.9,270.03,270.03,274.51,486.33493,0.01659074917601755
17,2017-10-22 21:00:00,274.1,271,274.01,271.86,385.90393,-0.007846428962446543
18,2017-10-23 01:00:00,275.14,265,271.9,265.72,2516.5042,-0.02272894446487661
19,2017-10-23 05:00:00,268.8,261.11,266.92,268.65,969.2351,0.006481342724411664
20,2017-10-23 09:00:00,269.3,261.24,268.72,267.81,2251.578,-0.003386424531110542
21,2017-10-23 13:00:00,282.8,265.15,267.81,280.95,2237.6562,0.049064635375826095
22,2017-10-23 17:00:00,289.12,278.07,281.95,278.71,5047.7207,-0.01149139918425256
23,2017-10-23 21:00:00,292,270.32,280.71,291.31,5398.1953,0.037761390759146536
24,2017-10-24 01:00:00,298.85,289.44,289.45,295.8,3892.1392,0.021938158576610894
25,2017-10-24 05:00:00,296.88,290.32,295.6,293.3,2102.6436,-0.007780784844384341
26,2017-10-24 09:00:00,300.99,291.1,293.16,298.78,3204.5972,0.01917041888388575
27,2017-10-24 13:00:00,299,292.1,298.49,296.48,2369.5437,-0.006733893932795038
28,2017-10-24 17:00:00,298.1,287.12,296.51,290.2,2354.877,-0.021280901150045536
29,2017-10-24 21:00:00,297.96,285,290.18,290.63,2355.7397,0.0015507615962505638
30,2017-10-25 01:00:00,290.28,284,289.89,288.45,804.9408,-0.004967401428127903
31,2017-10-25 05:00:00,291.5,282,288.97,284.82,1405.4949,-0.01436135238952152
32,2017-10-25 09:00:00,286.51,280.41,284.81,285.93,789.9045,0.003932446192198323
33,2017-10-25 13:00:00,289.9,283.85,285.91,289.84,686.37,0.013745584274771605
34,2017-10-25 17:00:00,290,285.01,289.83,286.01,515.4037,-0.01318014008211708
35,2017-10-25 21:00:00,290,284.04,286,288.44,692.17804,0.008531468531468524
36,2017-10-26 01:00:00,286.87,282,286.47,284.27,1505.2406,-0.007679687227283992
37,2017-10-26 05:00:00,290,284.5,284.5,289.6,1117.7592,0.017926186291739976
38,2017-10-26 09:00:00,290,275.45,288.75,282.73,5990.4766,-0.020848484848484786
39,2017-10-26 13:00:00,286,280.53,282.77,282.81,539.2261,0.0001414577218234624
40,2017-10-26 17:00:00,286.69,280.98,283.5,285.88,382.48514,0.008395061728395046
41,2017-10-26 21:00:00,288,277.12,285.38,282.46,3840.1396,-0.010231971406545715
42,2017-10-27 01:00:00,284.9,281.15,282.45,284.13,545.3086,0.005947955390334597
43,2017-10-27 05:00:00,284.86,277.2,283.8,282.42,1969.0398,-0.004862579281183916
44,2017-10-27 09:00:00,283.48,277.98,282.46,279.32,833.49176,-0.011116618282234605
45,2017-10-27 13:00:00,281.11,277.6,278.56,279.92,458.94345,0.00488225157955203
46,2017-10-27 17:00:00,281,278.1,279.61,281,329.20554,0.00497120989950283
47,2017-10-27 21:00:00,282,277.6,281,278.34,244.17427,-0.009466192170818594
48,2017-10-28 01:00:00,286.73,278.16,278.75,285.34,1555.3939,0.023641255605381075
49,2017-10-28 05:00:00,285.5,279.47,285.22,279.98,1049.15,-0.018371783184909923
50,2017-10-28 09:00:00,282.1,278.5,279.9,278.56,855.19135,-0.004787424080028493
51,2017-10-28 13:00:00,280.92,268.1,279.46,276.83,7502.462,-0.009411006941959477
52,2017-10-28 17:00:00,277.81,257.36,276.82,273.36,7101.3887,-0.012499096886063071
53,2017-10-28 21:00:00,281.08,272.89,273.62,277.24,1492.1061,0.013230027044806683
54,2017-10-29 01:00:00,282.26,276.41,276.41,277.73,994.43976,0.004775514634058077
55,2017-10-29 05:00:00,281,275.3,276.93,280.98,1539.079,0.014624634384140437
56,2017-10-29 09:00:00,286,275.06,281,283.5,2602.1956,0.008896797153024912
57,2017-10-29 13:00:00,286,280.53,283.47,286,2233.7344,0.008925106713232343
58,2017-10-29 17:00:00,290,282.74,285.38,284.26,1568.2548,-0.0039245917723736935
59,2017-10-29 21:00:00,286.31,281.58,284.26,285.23,1248.4685,0.0034123689579962967
60,2017-10-30 01:00:00,288,283.76,286.02,287.91,514.3752,0.006607929515418653
61,2017-10-30 05:00:00,288.5,285.05,287.06,285.58,801.485,-0.0051557165749321334
62,2017-10-30 09:00:00,287.18,281.82,285.41,283.57,793.24884,-0.0064468659121966
63,2017-10-30 13:00:00,286,282.44,283.1,283.08,896.0614,-7.064641469459079e-05
64,2017-10-30 17:00:00,286.99,283.2,284.3,284.71,1227.3391,0.0014421385860005915
65,2017-10-30 21:00:00,286.58,283.04,285.56,283.12,352.91516,-0.00854461409160946
66,2017-10-31 01:00:00,284.76,280.43,283.35,280.69,753.3041,-0.00938768307746612
67,2017-10-31 05:00:00,281.28,280,281.13,281.28,1788.1534,0.0005335609860206213
68,2017-10-31 09:00:00,285.5,278,281.28,283.41,1896.9459,0.007572525597269811
69,2017-10-31 13:00:00,284.37,278.5,282.86,281.96,943.9541,-0.003181786042565347
70,2017-10-31 17:00:00,282,277,281.5,277,1110.5018,-0.015985790408525755
71,2017-10-31 21:00:00,278.36,272,277,277,1659.7656,0.0
72,2017-11-01 01:00:00,278.36,274.52,277.25,276.65,1208.5516,-0.002164111812443725
73,2017-11-01 05:00:00,279.2,272.45,277.68,273.82,1950.7845,-0.01390089311437631
74,2017-11-01 09:00:00,275.14,269.6,273.82,273.58,1507.599,-0.000876488203929622
75,2017-11-01 13:00:00,274.97,269.04,273.53,272.13,1542.1907,-0.005118268562863223
76,2017-11-01 17:00:00,275.91,269.02,270.33,269.2,1114.3005,-0.0041800762031590855
77,2017-11-01 21:00:00,271.94,259.47,269.2,265.51,5043.525,-0.01370728083209509
78,2017-11-02 01:00:00,266,257,265.8,258,1809.2506,-0.029345372460496656
79,2017-11-02 05:00:00,269,247.59,258,266.16,5954.9556,0.03162790697674428
80,2017-11-02 09:00:00,267.82,257.35,267.82,261.55,2546.9692,-0.023411246359495114
81,2017-11-02 13:00:00,265.82,257.75,259.73,263.4,831.98663,0.014130058137296264
82,2017-11-02 17:00:00,265.15,257.84,263.73,264.46,1661.2072,0.0027679824062486684
83,2017-11-02 21:00:00,269.93,259.5,262.41,264.61,3132.413,0.008383826835867492
84,2017-11-03 01:00:00,266.7,252.18,265,264.68,4564.2197,-0.001207547169811295
85,2017-11-03 05:00:00,270.99,261.52,265.11,269.68,1995.5944,0.01723812756968803
86,2017-11-03 09:00:00,274.99,265,268.91,272.5,2039.3259,0.01335019151388931
87,2017-11-03 13:00:00,273.74,269.5,272.88,272.04,420.1393,-0.003078276165347314
88,2017-11-03 17:00:00,280.99,270.96,273.7,276.07,4242.5835,0.008659115820241156
89,2017-11-03 21:00:00,278.06,269,276.09,270.6,1386.4984,-0.019884820167336566
90,2017-11-04 01:00:00,274.92,269.4,271.86,273.91,416.8683,0.007540645920694517
91,2017-11-04 05:00:00,278.99,270.26,274.1,273.49,1426.1495,-0.0022254651587012533
92,2017-11-04 09:00:00,280,271.79,274.09,276.39,2406.9412,0.008391404283264663
93,2017-11-04 13:00:00,279.31,257.1,276.4,273.44,7957.4004,-0.01070911722141816
94,2017-11-04 17:00:00,275.11,269.11,273.44,273.23,2091.2388,-0.0007679929783498375
95,2017-11-04 21:00:00,275.09,271.77,273.52,274.04,226.97072,0.0019011406844107878
96,2017-11-05 01:00:00,275.98,272.88,274.42,273.95,577.5869,-0.001712703155746765
97,2017-11-05 04:00:00,275.98,271,273.2,275,465.98846,0.006588579795022004
98,2017-11-05 08:00:00,274.82,269.03,274.1,270.2,2051.323,-0.01422838380153241
99,2017-11-05 12:00:00,275.15,268.51,270.78,271.17,1427.7047,0.001440283625083253
100,2017-11-05 16:00:00,274.99,268.66,271.85,271.45,762.00433,-0.0014713996689351997
101,2017-11-05 20:00:00,272.82,267.01,272.01,269.08,1117.6085,-0.010771662806514492
102,2017-11-06 00:00:00,270.7,264.31,270.37,268.94,2316.1787,-0.005289048341162136
103,2017-11-06 04:00:00,274,268.94,268.94,273.73,1767.3055,0.017810664088644384
104,2017-11-06 08:00:00,279.44,273.08,273.84,278.85,2228.8347,0.018295354951796846
105,2017-11-06 12:00:00,278.85,272.3,278.85,278.39,2303.2175,-0.0016496324188633184
106,2017-11-06 16:00:00,279.69,272.3,278.39,272.62,1688.7445,-0.020726319192499666
107,2017-11-06 20:00:00,288.73,273.61,273.8,284.21,6396.085,0.038020452885317635
108,2017-11-07 00:00:00,285.98,280.51,284.87,283.92,1569.9913,-0.003334854495032782
109,2017-11-07 04:00:00,300,283.35,285.01,300,6853.9727,0.05259464580190172
110,2017-11-07 08:00:00,303,278.19,299.94,283.26,8086.3765,-0.05561112222444491
111,2017-11-07 12:00:00,290.92,281.81,283.09,286.59,2550.412,0.01236355929209792
112,2017-11-07 16:00:00,293.76,283.13,285.9,288.76,1662.984,0.010003497726477838
113,2017-11-07 20:00:00,294.96,285,288.77,294.81,1964.5568,0.02091630016968529
114,2017-11-08 00:00:00,294.81,290.53,294.73,292.83,1133.5251,-0.006446578224137462
115,2017-11-08 04:00:00,307.34,291.5,292.19,299,7343.835,0.023306752455593972
116,2017-11-08 08:00:00,309,297.6,298.99,305.29,7516.882,0.021070938827385567
117,2017-11-08 12:00:00,312.85,297.56,305.19,310.11,7507.742,0.016121104885481227
118,2017-11-08 16:00:00,316.95,307.35,310.95,315.25,6421.9326,0.013828589805434995
119,2017-11-08 20:00:00,323,310.21,313.67,323,5677.448,0.02974463608250704
120,2017-11-09 00:00:00,338,323.1,323.11,330.9,7053.746,0.02410943641484313
121,2017-11-09 04:00:00,332.83,318,330.43,320.96,5010.938,-0.028659625336682586
122,2017-11-09 08:00:00,330.39,316.28,320.94,328.98,3789.7107,0.025051411478781146
123,2017-11-09 12:00:00,336.51,326.5,328.17,333.78,3866.809,0.017094798427644078
124,2017-11-09 16:00:00,337.7,320.3,334.4,325.93,4097.5,-0.025328947368420965
125,2017-11-09 20:00:00,330,322.56,325.02,324.08,2261.2068,-0.0028921297150944487
126,2017-11-10 00:00:00,330,322.1,324.08,324.75,2034.4604,0.0020673907677117255
127,2017-11-10 04:00:00,352.41,322.7,324.77,341.23,13265.869,0.05068202112264075
128,2017-11-10 08:00:00,343.23,322.2,341.94,325,6165.6245,-0.049540855120781414
129,2017-11-10 12:00:00,333.1,305.13,325.3,308.95,7465.35,-0.05026129726406401
130,2017-11-10 16:00:00,340,305.12,309.5,327.92,6662.326,0.05951534733441039
131,2017-11-10 20:00:00,345.95,329.05,329.05,336,3949.199,0.02112141012004251
132,2017-11-11 00:00:00,340.61,331.14,335.99,336.28,2966.348,0.0008631209262179339
133,2017-11-11 04:00:00,340.2,329,337.39,329.2,1216.315,-0.02427457838110198
134,2017-11-11 08:00:00,334.69,315.13,328.93,332.36,6202.0947,0.01042775058523092
135,2017-11-11 12:00:00,345.57,332.4,332.57,341.99,4651.7954,0.02832486393841903
136,2017-11-11 16:00:00,350.51,337.61,340.29,342.28,4256.159,0.005847953216374128
137,2017-11-11 20:00:00,347.8,335.77,342.39,340.99,3672.9275,-0.00408890446566774
138,2017-11-12 00:00:00,348.16,310,341,343.66,8008.9883,0.007800586510264003
139,2017-11-12 04:00:00,360,331.99,343.75,345.17,6136.7485,0.004130909090909137
140,2017-11-12 08:00:00,459.89,328.06,345.2,418.65,42812.926,0.2127752027809965
141,2017-11-12 12:00:00,454,390.1,418.71,405.97,38792.637,-0.030426787036373512
142,2017-11-12 16:00:00,493.77,402.42,404.71,484.99,37528.617,0.19836426082874165
143,2017-11-12 20:00:00,494.53,425.07,484.99,438.97,24903.521,-0.09488855440318353
144,2017-11-13 00:00:00,460.47,420,438.96,447,12987.098,0.01831601968288687
145,2017-11-13 04:00:00,447.9,413.77,445.68,414.01,8515.171,-0.07105995332974335
146,2017-11-13 08:00:00,432,394,414.02,401.11,15799.429,-0.031182068499106246
147,2017-11-13 12:00:00,437.78,400,400.65,428.98,9849.382,0.07071009609384761
148,2017-11-13 16:00:00,449.79,408.04,426.72,421.33,7004.523,-0.012631233595800625
149,2017-11-13 20:00:00,430,403,421.28,407.07,7403.6743,-0.03373053551082411
150,2017-11-14 00:00:00,423,401.12,407.97,411.37,4496.427,0.008333946123489417
151,2017-11-14 04:00:00,417.99,407.33,411.37,410.3,1607.8628,-0.0026010647349101615
152,2017-11-14 08:00:00,440,400,410.4,420,10306.359,0.023391812865497134
153,2017-11-14 12:00:00,426.89,413.23,419.87,426.89,2822.4329,0.01671946078548118
154,2017-11-14 16:00:00,427.67,417.35,426.88,422.46,2324.8015,-0.010354197901049512
155,2017-11-14 20:00:00,429,414.6,422,426.98,3691.4932,0.011800947867298621
156,2017-11-15 00:00:00,436.21,424.36,426.92,430.3,1795.9171,0.007917174177831901
157,2017-11-15 04:00:00,441.49,424.65,430.3,428,3441.9763,-0.005345108064141323
158,2017-11-15 08:00:00,432.86,411.37,428.01,413.93,5310.143,-0.03289642765355946
159,2017-11-15 12:00:00,424.72,408.54,413.93,415.1,3082.7466,0.0028265648781195273
160,2017-11-15 16:00:00,422,413,415.89,422,2097.0256,0.01469138474115755
161,2017-11-15 20:00:00,427.27,413.52,420.74,422.54,3082.7542,0.004278176546085495
162,2017-11-16 00:00:00,426.98,417.06,422.72,419.35,2108.6504,-0.00797218016654051
163,2017-11-16 04:00:00,420.76,410,418.93,412.79,3322.7937,-0.014656386508485872
164,2017-11-16 08:00:00,419.97,408.78,412.41,418.51,3030.2346,0.014791105938265235
165,2017-11-16 12:00:00,424.86,413.56,418.51,418.89,3922.9126,0.0009079830828414983
166,2017-11-16 16:00:00,421.01,411,418.9,420.2,4724.7866,0.0031033659584626676
167,2017-11-16 20:00:00,444.93,414.06,421.29,416.71,10540.244,-0.010871371264449764
168,2017-11-17 00:00:00,419.48,411.5,417.06,412.86,2048.0093,-0.010070493454179227
169,2017-11-17 04:00:00,417,411,412.93,416.49,2133.3003,0.008621315961543124
170,2017-11-17 08:00:00,430,415,416.99,419.7,5134.616,0.006498956809515766
171,2017-11-17 12:00:00,423.8,417.8,419.51,421.49,2729.3772,0.004719792138447279
172,2017-11-17 16:00:00,437.48,420,421.34,423.8,4141.68,0.005838515213366964
173,2017-11-17 20:00:00,440.8,421,424.48,434.93,6009.287,0.024618356577459453
174,2017-11-18 00:00:00,478.98,431.77,434.99,457.85,14439.227,0.05255293225131615
175,2017-11-18 04:00:00,460.98,442.19,457.79,452.28,5259.9155,-0.01203608641516863
176,2017-11-18 08:00:00,452.92,433,452.92,445.15,4802.2476,-0.017155347522741407
177,2017-11-18 12:00:00,454.98,432.93,445.07,454.47,3530.335,0.02112027321544933
178,2017-11-18 16:00:00,465.76,442.57,453.93,454,5387.29,0.00015420879871344298
179,2017-11-18 20:00:00,454.99,442.38,453.68,451.04,1696.7273,-0.005819079527420178
180,2017-11-19 00:00:00,455,441,451.91,448.83,2219.0613,-0.006815516363877854
181,2017-11-19 04:00:00,449.98,436.1,448.82,445.2,2767.16,-0.0080655942248563
182,2017-11-19 08:00:00,447,423.94,444.79,441.23,4801.618,-0.008003777063333262
183,2017-11-19 12:00:00,446,428.84,441.23,430.01,4607.404,-0.025428914625025556
184,2017-11-19 16:00:00,443.58,428.74,430.01,442.3,1253.4385,0.02858073068068189
185,2017-11-19 20:00:00,442.3,437,442.3,442.3,2352.6152,0.0
186,2017-11-20 00:00:00,453.5,442.3,442.3,446.51,1451.565,0.009518426407415735
187,2017-11-20 04:00:00,450.19,445,446.36,448.42,1560.5618,0.0046151088807240845
188,2017-11-20 08:00:00,449.92,441.05,449.81,445.02,1598.53,-0.010648940663835886
189,2017-11-20 12:00:00,449.5,444.26,445.94,446.75,1321.4678,0.001816387854868373
