,Time,zecHigh,zecLow,zecOpen,zecClose,zecVolume,zecReturns
82,2017-11-02 17:00:00,219.25,215,218.28,217.14,809.5985,-0.005222649807586654
83,2017-11-02 21:00:00,222.52,215.01,216.63,216.62,2287.4622,-4.616165812671793e-05
84,2017-11-03 01:00:00,221.2,215.61,216.24,220.1,1892.8726,0.01785053644099142
85,2017-11-03 05:00:00,224.5,217.75,220.08,220,4838.83,-0.0003635041802981302
86,2017-11-03 09:00:00,226.98,219.17,220,225,2930.6868,0.022727272727272728
87,2017-11-03 13:00:00,242,223.71,225,240,12195.274,0.06666666666666667
88,2017-11-03 17:00:00,242,230.1,240.09,232.19,6470.0195,-0.03290432754383775
89,2017-11-03 21:00:00,232.17,225.41,231.4,226.7,2799.9182,-0.020311149524632744
90,2017-11-04 01:00:00,230.07,222.8,226.7,224.88,2999.756,-0.008028231142479017
91,2017-11-04 05:00:00,229,223.66,224.9,227.14,1279.9777,0.009959982214317388
92,2017-11-04 09:00:00,235.19,227.64,227.73,228.03,2681.9495,0.0013173494928204953
93,2017-11-04 13:00:00,230.64,227.5,228.22,230.18,1326.9834,0.008588204364210008
94,2017-11-04 17:00:00,235.55,227.6,230.3,230.24,1147.6237,-0.00026052974381242844
95,2017-11-04 21:00:00,232.59,228,230.53,228,1195.4327,-0.010974710449832998
96,2017-11-05 01:00:00,229.99,220.05,227.98,227.41,2956.8398,-0.00250021931748396
97,2017-11-05 04:00:00,228.39,224.92,226.73,227.87,1563.5378,0.005028006880430533
98,2017-11-05 08:00:00,232.01,226,227.96,226.76,2975.069,-0.00526408141779267
99,2017-11-05 12:00:00,231.95,226,226.6,227.53,2156.6514,0.004104148278905591
100,2017-11-05 16:00:00,228.59,223.5,228.45,224.61,3717.1523,-0.01680892974392635
101,2017-11-05 20:00:00,225.2,222.25,225.15,222.92,1890.9662,-0.009904508105707387
102,2017-11-06 00:00:00,225,221.13,222.86,224,989.63525,0.005115319034371292
103,2017-11-06 04:00:00,231.15,222.56,223.46,227.29,3159.9185,0.017139532802291167
104,2017-11-06 08:00:00,230,225.62,226.92,229.99,3364.8804,0.013528997003349294
105,2017-11-06 12:00:00,236.9,225.8,229.79,234.17,5305.998,0.019060881674572417
106,2017-11-06 16:00:00,237.1,226.12,234.16,227,4645.1025,-0.03057738298599247
107,2017-11-06 20:00:00,232.97,225.57,227.01,228.22,3621.9834,0.005330161666886956
108,2017-11-07 00:00:00,231.75,226.81,228,230,1028.69,0.008771929824561403
109,2017-11-07 04:00:00,234.2,227.65,229.95,232.4,2304.797,0.010654490106544975
110,2017-11-07 08:00:00,233.94,228,232.64,230.2,6151.4277,-0.01048830811554332
111,2017-11-07 12:00:00,235.89,229,229.5,233.82,3536.971,0.018823529411764676
112,2017-11-07 16:00:00,244.56,233,233.97,238.02,12158.215,0.017309911527118912
113,2017-11-07 20:00:00,241,236.1,238.01,237.31,3319.0251,-0.002941052896937056
114,2017-11-08 00:00:00,244.48,236.1,237.53,238.89,4036.3345,0.005725592556729614
115,2017-11-08 04:00:00,247,238.13,238.25,244.1,4692.0493,0.024554039874081824
116,2017-11-08 08:00:00,248.48,239.92,244.1,245.28,5473.2114,0.004834084391642798
117,2017-11-08 12:00:00,253,241,245.25,247.02,8289.777,0.0072171253822630385
118,2017-11-08 16:00:00,253.25,242.75,247.27,251.11,7000.77,0.015529583046871853
119,2017-11-08 20:00:00,258.2,244.8,250.39,248.66,17276.893,-0.00690922161428168
120,2017-11-09 00:00:00,253.08,246.63,248.01,252,2985.2085,0.016088060965283695
121,2017-11-09 04:00:00,254.99,242.16,251.9,244.85,4081.6921,-0.027987296546248555
122,2017-11-09 08:00:00,269.86,242.86,244.99,265.07,16162.475,0.08196252908281963
123,2017-11-09 12:00:00,272.02,261,265.1,263.91,10633.408,-0.004488872123726887
124,2017-11-09 16:00:00,263.95,258.14,263.91,261.97,8645.989,-0.007350990868098964
125,2017-11-09 20:00:00,264,258.14,261.39,258.22,3656.482,-0.012127472359309688
126,2017-11-10 00:00:00,264.69,258.3,258.5,259.68,3627.9153,0.004564796905222463
127,2017-11-10 04:00:00,275.34,258,259.69,266,15348.677,0.024298201702029353
128,2017-11-10 08:00:00,265.59,240.2,265.49,247.6,17784.617,-0.06738483558702782
129,2017-11-10 12:00:00,252.67,226.03,248.5,232.85,11601.83,-0.06297786720321934
130,2017-11-10 16:00:00,246,227,233.75,235.91,4838.1636,0.009240641711229932
131,2017-11-10 20:00:00,245.04,235.9,235.91,242.68,2220.5696,0.028697384595820483
132,2017-11-11 00:00:00,245.84,240.07,242.69,243.96,1917.6729,0.0052330133091598756
133,2017-11-11 04:00:00,251.43,238.02,243.45,238.98,4939.991,-0.018361059765865675
134,2017-11-11 08:00:00,243.96,234.07,239.29,239.16,4714.1074,-0.0005432738518115904
135,2017-11-11 12:00:00,269.5,238.68,239.17,251.46,13559.23,0.05138604340009207
136,2017-11-11 16:00:00,260,250,252.22,252.2,3186.2258,-7.929585282693772e-05
137,2017-11-11 20:00:00,252.48,240.68,251.5,244.08,4118.3853,-0.029502982107355816
138,2017-11-12 00:00:00,249.99,231,244.08,242.22,9172.623,-0.007620452310717853
139,2017-11-12 04:00:00,245.59,231.5,242.77,236.09,5697.8076,-0.027515755653499223
140,2017-11-12 08:00:00,262.76,227.77,236.1,248.59,17444.504,0.052901313002964884
141,2017-11-12 12:00:00,263.5,247.2,248.14,248.99,12633.423,0.0034254856129605172
142,2017-11-12 16:00:00,282.34,241.68,249,282.08,14860.814,0.1328514056224899
143,2017-11-12 20:00:00,295.45,255,282.08,259.79,28731.227,-0.07902013613159375
144,2017-11-13 00:00:00,274.9,251.08,259.42,262.73,9796.704,0.012759232133220269
145,2017-11-13 04:00:00,279,259.18,261.01,266.4,5646.4414,0.020650549787364417
146,2017-11-13 08:00:00,272.7,259.03,266.4,263.16,7026.8203,-0.012162162162161984
147,2017-11-13 12:00:00,265.2,252.6,263.5,261.88,5384.1997,-0.006148007590132845
148,2017-11-13 16:00:00,268.66,257.5,262.22,264.33,3446.1125,0.008046678361680866
149,2017-11-13 20:00:00,269.98,261.1,262.9,266.57,3275.6472,0.013959680486877202
150,2017-11-14 00:00:00,271.38,261,268.99,264.51,4011.3252,-0.016654894233986462
151,2017-11-14 04:00:00,268.22,260,264.45,265.65,3235.3118,0.004537719795802566
152,2017-11-14 08:00:00,269,259.99,266.42,266.63,4759.399,0.000788229111928457
153,2017-11-14 12:00:00,271.38,265.26,266.87,269.19,2575.649,0.008693371304380384
154,2017-11-14 16:00:00,277.63,266.95,269.24,269.3,4842.0596,0.00022284950230278664
155,2017-11-14 20:00:00,275.45,269,269.3,271.36,4152.9453,0.00764946156702563
156,2017-11-15 00:00:00,276.28,270.4,270.81,273.31,1427.5924,0.009231564565562572
157,2017-11-15 04:00:00,281.94,270.25,273.31,276,6520.605,0.009842303611283881
158,2017-11-15 08:00:00,295,271.11,276,279,17864.812,0.010869565217391304
159,2017-11-15 12:00:00,288.9,271.51,279,279.03,5581.1553,0.00010752688172033231
160,2017-11-15 16:00:00,293.85,276.65,279.97,288,5636.6333,0.028681644461906533
161,2017-11-15 20:00:00,310,285.2,288.6,300.6,19719.625,0.041580041580041575
162,2017-11-16 00:00:00,323.69,292.2,299.72,296.71,27460.637,-0.010042706526091176
163,2017-11-16 04:00:00,300.6,285.27,296.8,288.31,11269.08,-0.028605121293800568
164,2017-11-16 08:00:00,312.1,288.1,288.64,300.09,16996.684,0.03966879157427934
165,2017-11-16 12:00:00,307.71,298.95,301.17,303,5031.7485,0.006076302420559764
166,2017-11-16 16:00:00,306.48,294,303.14,294.33,7284.6772,-0.029062479382463556
167,2017-11-16 20:00:00,302.02,280,294.33,291.11,9228.327,-0.010940101246899639
168,2017-11-17 00:00:00,292.42,282,291.21,282.17,2834.8335,-0.031042890010645117
169,2017-11-17 04:00:00,294.14,280,282.18,289.84,2844.8547,0.027145793465163968
170,2017-11-17 08:00:00,295.71,288,289.84,291.4,3461.1768,0.005382279878553693
171,2017-11-17 12:00:00,295.38,289.24,293.34,293.5,3005.8271,0.0005454421490421526
172,2017-11-17 16:00:00,293.5,288.01,293.5,291.06,2937.3894,-0.008313458262350928
173,2017-11-17 20:00:00,291.22,284.6,289.8,286.86,3337.44,-0.010144927536231876
174,2017-11-18 00:00:00,298.16,285.21,286.68,292.89,4540.9673,0.021661783172875607
175,2017-11-18 04:00:00,295.09,290.02,292.99,291.9,2255.055,-0.0037202634902216178
176,2017-11-18 08:00:00,294.1,285.32,291.86,291.91,3079.3792,0.0001713150140478701
177,2017-11-18 12:00:00,305,290.31,291.84,300.52,7396.062,0.029742324561403535
178,2017-11-18 16:00:00,305,292.96,300.92,298,5802.8594,-0.009703575701183091
179,2017-11-18 20:00:00,298.93,294.22,298,295,1333.5671,-0.010067114093959731
180,2017-11-19 00:00:00,299.44,294.55,295,297.81,2571.7078,0.009525423728813567
181,2017-11-19 04:00:00,300.98,294.11,298.54,297.73,3749.241,-0.002713204260735587
182,2017-11-19 08:00:00,303.64,296.5,297.83,300.26,4732.1353,0.008159016888829222
183,2017-11-19 12:00:00,303,295.5,301.06,296.66,3975.8162,-0.014615026904935817
184,2017-11-19 16:00:00,301,294,296.74,300.26,2928.9668,0.011862236301138982
185,2017-11-19 20:00:00,300.5,294.96,300.42,298,3358.4976,-0.008055389121896064
186,2017-11-20 00:00:00,299.58,296.82,298.01,299,1891.6267,0.0033220361732828065
187,2017-11-20 04:00:00,302.5,297.45,298.03,302.49,2011.1184,0.014964936415797192
188,2017-11-20 08:00:00,308.91,298.21,302.5,300.19,6495.2725,-0.007636363636363644
189,2017-11-20 12:00:00,307.12,300.1,300.3,302.43,5356.38,0.007092907092907078
190,2017-11-20 16:00:00,307.3,299.9,302.64,303.92,3986.6846,0.004229447528416698
191,2017-11-20 20:00:00,310.57,285.31,304,290.38,12303.549,-0.044802631578947386
192,2017-11-21 00:00:00,294.99,280.01,290.38,289,10262.787,-0.00475239341552447
193,2017-11-21 04:00:00,299.39,288.27,288.9,295.06,3774.656,0.021322256836275616
194,2017-11-21 08:00:00,302.98,293.9,295,301.5,3899.9922,0.022033898305084745
195,2017-11-21 12:00:00,303.05,293.02,301.99,294.08,3266.011,-0.0261929202953741
196,2017-11-21 16:00:00,296.17,286.41,294.76,289.56,5716.996,-0.017641471027276392
197,2017-11-21 20:00:00,296.81,289.58,289.6,295.36,2190.1504,0.019889502762430906
198,2017-11-22 00:00:00,296.43,293.01,295.39,295.59,2009.8065,0.0006770709908933567
199,2017-11-22 04:00:00,313.22,295.07,295.64,309.33,12173.883,0.04630631849546746
200,2017-11-22 08:00:00,322,303.75,309.19,312.59,27724.21,0.01099647465959435
201,2017-11-22 12:00:00,314.22,307.3,313.31,312.23,5538.231,-0.0034470652069834478
202,2017-11-22 16:00:00,319.4,311.5,313.98,319.26,6877.697,0.01681635772979162
203,2017-11-22 20:00:00,321.83,308.2,319.26,309.41,10454.751,-0.03085259662970609
204,2017-11-23 00:00:00,312.5,303.67,308.35,304.97,5870.1094,-0.010961569644884045
205,2017-11-23 04:00:00,313,300.26,304.1,308.93,8156.2495,0.015882933245642827
206,2017-11-23 08:00:00,317.98,305.92,309.4,316,6934.2476,0.021331609566903758
207,2017-11-23 12:00:00,320.92,311,314.89,318.12,6186.9663,0.010257550255644886
208,2017-11-23 16:00:00,321.28,307.15,318.49,307.16,5612.3027,-0.03557411535684004
209,2017-11-23 20:00:00,315.27,304,307.15,306.41,8727.8545,-0.0024092462965975983
210,2017-11-24 00:00:00,308.08,303,306.32,305.73,5217.94,-0.0019260903630189835
211,2017-11-24 04:00:00,310.25,299.6,305.87,307.4,5393.4146,0.005002125085820684
212,2017-11-24 08:00:00,318.5,305.13,307.4,318.38,6467.9883,0.03571893298633708
213,2017-11-24 12:00:00,319.99,315,318.17,316.11,7773.8335,-0.006474526196687313
214,2017-11-24 16:00:00,356.72,315.6,315.65,351.9,41611.562,0.11484238872168542
215,2017-11-24 20:00:00,360.51,339.91,351.91,340.01,18755.207,-0.03381546418118278
216,2017-11-25 00:00:00,351.82,340.01,340.31,346.83,5133.81,0.019159002086332994
217,2017-11-25 04:00:00,349.97,336,346,347.29,7677.766,0.0037283236994220246
218,2017-11-25 08:00:00,362.56,341,346.71,359.69,14069.557,0.03743762798880915
219,2017-11-25 12:00:00,367,349.56,359.07,350.62,12421.476,-0.023533015846492297
220,2017-11-25 16:00:00,352.78,343.79,350.67,343.79,5841.626,-0.01961958536515811
221,2017-11-25 20:00:00,347.99,338,343.79,346.2,4994.262,0.007010093370953105
222,2017-11-26 00:00:00,347,339.74,346.2,342.13,4757.7007,-0.011756210283073349
223,2017-11-26 04:00:00,345,336,342.53,340.94,5434.461,-0.0046419291740868686
224,2017-11-26 08:00:00,341.1,335.99,340.96,337.33,5272.5522,-0.010646410136086332
225,2017-11-26 12:00:00,340.7,328.59,336.78,339,9470.368,0.006591840370568405
226,2017-11-26 16:00:00,346.08,336.6,339,337.31,3615.4243,-0.00498525073746312
227,2017-11-26 20:00:00,345.6,336.25,336.6,339.72,4831.79,0.009269162210338694
228,2017-11-27 00:00:00,348.95,339.14,339.96,343.93,7462.45,0.011677844452288585
229,2017-11-27 04:00:00,346.64,325.49,343.99,337.01,13958.86,-0.020291287537428464
230,2017-11-27 08:00:00,339.9,333.51,337.06,337.87,4234.2676,0.0024031329733578658
231,2017-11-27 12:00:00,344.2,332.57,337.85,340.34,6465.825,0.007370134675151553
232,2017-11-27 16:00:00,345.66,335.05,340.09,344.42,4024.2898,0.01273192390249652
233,2017-11-27 20:00:00,352.68,341.18,344.35,347.07,6688.2705,0.007898940031944156
234,2017-11-28 00:00:00,350.24,341.45,347.75,345.85,4988.9033,-0.005463695183321286
235,2017-11-28 04:00:00,375,342,346.21,355.03,20859.611,0.02547586724820194
236,2017-11-28 08:00:00,356,333.48,355.09,356,16474.223,0.002562730575347166
237,2017-11-28 12:00:00,363.5,354.54,356,357.86,8703.842,0.005224719101123634
238,2017-11-28 16:00:00,363.27,353.46,357.86,362.5,4094.8171,0.012965964343598016
239,2017-11-28 20:00:00,371.49,348.82,363,349.19,11874.081,-0.03804407713498623
240,2017-11-29 00:00:00,357.67,330.24,350.16,349,13020.491,-0.003312771304546564
241,2017-11-29 04:00:00,354.23,343.55,348.67,354.23,5265.006,0.015946310264720227
242,2017-11-29 08:00:00,375.5,336.63,354.2,350,23963.715,-0.011857707509881391
243,2017-11-29 12:00:00,355,218,351.14,298.8,22878.803,-0.14905735604032572
244,2017-11-29 16:00:00,320.16,263.5,298.4,303.73,23807.074,0.017861930294906306
245,2017-11-29 20:00:00,322.97,300.84,303.47,321.6,5269.8193,0.05974231390252741
246,2017-11-30 00:00:00,322.34,293.02,320.16,301.25,8083.062,-0.059064217891054545
247,2017-11-30 04:00:00,317.76,291.51,302,301.71,6038.339,-0.0009602649006623194
248,2017-11-30 08:00:00,301.72,252.63,301.72,273.15,28549.148,-0.09469044146891173
249,2017-11-30 12:00:00,298.5,269.5,273.13,298.5,8001.3867,0.09288617142020285
250,2017-11-30 16:00:00,308.5,287,298.5,301.37,5843.7573,0.009614740368509228
251,2017-11-30 20:00:00,304.7,283.37,300.25,291.47,4623.518,-0.029242298084929133
252,2017-12-01 00:00:00,296.7,288.18,291.44,291.1,2631.8733,-0.0011666209168267052
253,2017-12-01 04:00:00,304.98,291.15,292.63,303.99,2203.7703,0.03882035334723034
254,2017-12-01 08:00:00,325,303.29,303.29,315.99,9416.963,0.04187411388440103
255,2017-12-01 12:00:00,320.5,314.75,315.5,318.73,2241.8674,0.010237717908082467
256,2017-12-01 16:00:00,336,318.93,319.44,333.58,7285.7266,0.04426496368645125
257,2017-12-01 20:00:00,339,330.72,332,332.89,4332.5015,0.002680722891566224
258,2017-12-02 00:00:00,334.86,325.37,332.89,333.51,2569.4053,0.0018624770945357462
259,2017-12-02 04:00:00,337.34,325.5,333.51,330,3312.947,-0.010524422056310129
260,2017-12-02 08:00:00,335,314.59,330,316.15,5260.3374,-0.04196969696969704
261,2017-12-02 12:00:00,324,315.1,316.17,321.7,2618.2754,0.017490590505107925
262,2017-12-02 16:00:00,328,317.7,322.14,325.51,2645.5266,0.010461290122307086
263,2017-12-02 20:00:00,333.91,319.67,326.14,323,3525.5833,-0.009627767216532735
264,2017-12-03 00:00:00,332,322.85,322.85,328.49,1533.4609,0.017469413040111462
265,2017-12-03 04:00:00,342.49,327.02,327.73,337.1,6239.5913,0.02859060812253991
266,2017-12-03 08:00:00,342,328.59,337.1,336.6,6809.7837,-0.0014832393948383269
267,2017-12-03 12:00:00,338.35,329.02,336.6,332.98,3229.7444,-0.010754604872251943
268,2017-12-03 16:00:00,335.96,297.53,332.98,319.18,13772.167,-0.041443930566400417
269,2017-12-03 20:00:00,323.76,317.01,317.67,323.55,2836.0327,0.018509774294078747
270,2017-12-04 00:00:00,332,322.84,323.55,325.19,5250.8066,0.005068768351104888
271,2017-12-04 04:00:00,329.05,316.28,325.23,316.9,3331.9897,-0.02561264336008376
272,2017-12-04 08:00:00,323.66,306.86,317.5,319.13,5444.2495,0.0051338582677165215
273,2017-12-04 12:00:00,321.55,312.1,319.22,320.46,2041.659,0.0038844683917046304
274,2017-12-04 16:00:00,329.13,319.5,320.45,327.82,2995.7964,0.022998907785926056
275,2017-12-04 20:00:00,328.36,315.52,326.67,318.34,2846.427,-0.025499739798573607
276,2017-12-05 00:00:00,321,312.35,318.4,321,4951.108,0.008165829145728715
277,2017-12-05 04:00:00,323,315.62,321,317.56,2390.5164,-0.010716510903426785
278,2017-12-05 08:00:00,324.56,314.33,317.64,318.99,5710.884,0.004250094446543329
279,2017-12-05 12:00:00,319.73,314.16,318.65,316.39,3554.4888,-0.007092421151733849
280,2017-12-05 16:00:00,322.23,312.6,316.85,321.56,4851.2905,0.014865078112671546
281,2017-12-05 20:00:00,345.67,317.69,321.32,326,17760.988,0.014564919706211897
282,2017-12-06 00:00:00,348.76,325.79,325.98,330.19,11450.912,0.012914902754770167
283,2017-12-06 04:00:00,338.01,315.63,330.2,324,7231.05,-0.01877649909145969
284,2017-12-06 08:00:00,326.36,315,323.95,316,3263.799,-0.024540824201265594
285,2017-12-06 12:00:00,324.91,311.99,313.99,320.2,2995.7878,0.019777699926749194
286,2017-12-06 16:00:00,321.86,301.39,320.23,315.24,6836.9043,-0.015582550042157226
287,2017-12-06 20:00:00,316.94,302.02,314.97,307.9,3735.711,-0.022446582214179285
288,2017-12-07 00:00:00,315.98,301.38,307.83,306.53,3902.8965,-0.004223110158204241
289,2017-12-07 04:00:00,309.85,285.8,307.65,287.95,5992.677,-0.06403380464813908
290,2017-12-07 08:00:00,307,285.96,285.96,292.92,3114.5237,0.02433906840117512
291,2017-12-07 12:00:00,304.64,280.01,292.52,301,4930.897,0.028989470805415078
292,2017-12-07 16:00:00,304.96,286.5,300.5,291.84,3293.628,-0.028818635607321216
293,2017-12-07 20:00:00,312,276.02,291.8,307.78,8004.465,0.0547635366689512
294,2017-12-08 00:00:00,306.88,287.56,306.88,294.29,4758.1997,-0.041025808133472286
295,2017-12-08 04:00:00,316,290.23,294.29,312.01,5632.1895,0.0602127153488055
296,2017-12-08 08:00:00,320,301.21,312.01,304.1,5688.5283,-0.025351751546424692
297,2017-12-08 12:00:00,332.5,305.4,305.71,323.07,6994.598,0.05678584279218873
298,2017-12-08 16:00:00,328,312.09,323.57,317.18,4931.1274,-0.0197484315604042
299,2017-12-08 20:00:00,337.7,315.89,317.05,332.23,6126.2383,0.04787888345686802
300,2017-12-09 00:00:00,340.61,323.88,332.36,333.86,13558.08,0.004513178481165002
301,2017-12-09 04:00:00,340,323.46,331.02,324,6182.5864,-0.02120717781402931
302,2017-12-09 08:00:00,329.74,321.12,324.5,322.21,2184.915,-0.007057010785824408
303,2017-12-09 12:00:00,325.02,301.2,322.14,316.9,10596.197,-0.016266219656050192
304,2017-12-09 16:00:00,322.18,300,316.39,308.56,6662.494,-0.02474793767186063
305,2017-12-09 20:00:00,308.62,282,308.08,282.98,6309.673,-0.08147234484549457
306,2017-12-10 00:00:00,295.98,280.07,282.1,288.99,4591.813,0.0244239631336405
307,2017-12-10 04:00:00,317.39,280.01,288.91,312,7637.8887,0.07992108269011101
308,2017-12-10 08:00:00,312.56,293.99,312,307.12,14916.842,-0.015641025641025628
