,Time,btcHigh,btcLow,btcOpen,btcClose,btcVolume,btcReturns
36,2017-09-24 21:00:00,3788,3653.7,3654.4,3758.9,5247.664,0.028595665499124342
37,2017-09-25 01:00:00,3818.3,3756.9,3758.9,3784.9,4221.7183,0.006916917183218495
38,2017-09-25 05:00:00,3785.7,3742.2,3782.8,3758.8105,3682.3005,-0.006341730992915336
39,2017-09-25 09:00:00,3948.3,3752.3,3758.8105,3929,15558.1875,0.045277488716177615
40,2017-09-25 13:00:00,3977,3882,3929,3925.9,7193.7524,-0.0007890048358360675
41,2017-09-25 17:00:00,3967,3906.9,3925.9,3930.1,4246.4033,0.001069818385593066
42,2017-09-25 21:00:00,3950.1,3912.1,3930,3912.8,2591.8372,-0.004376590330788758
43,2017-09-26 01:00:00,3938.4,3838,3912.8,3919,5331.1357,0.0015845430382334434
44,2017-09-26 05:00:00,3966.1,3883.4,3919.1,3966.1,3819.239,0.011992549309790513
45,2017-09-26 09:00:00,3985,3907,3966.1,3932.9,4685.797,-0.008370943748266513
46,2017-09-26 13:00:00,3933,3888.1,3933,3912.9,2807.306,-0.005110602593440099
47,2017-09-26 17:00:00,3934.8,3860.7,3914,3881.5,2163.7695,-0.00830352580480327
48,2017-09-26 21:00:00,3962,3876.7,3881.7,3950.5,3579.5024,0.017724193008218096
49,2017-09-27 01:00:00,3970,3931.3,3950.6,3942,3226.0635,-0.0021768845238697688
50,2017-09-27 05:00:00,4112,3929.9,3942,4092.4,13310.554,0.03815322171486557
51,2017-09-27 09:00:00,4115.4,4030.8,4092.4,4090.8,9900.757,-0.00039096862476784017
52,2017-09-27 13:00:00,4203.2,4081.1,4090.9,4183.9,9341.186,0.022733383851964002
53,2017-09-27 17:00:00,4229.5,4149.1,4187.4,4209.7,9236.038,0.005325500310455219
54,2017-09-27 21:00:00,4216,4145,4207.5,4204,5951.8887,-0.0008318478906714201
55,2017-09-28 01:00:00,4267.7,4197,4204,4231.8,7541.761,0.006612749762131347
56,2017-09-28 05:00:00,4269,4164,4230.4,4194,7321.7207,-0.00860438729198176
57,2017-09-28 09:00:00,4220,4120,4194,4143.8,5894.511,-0.011969480209823514
58,2017-09-28 13:00:00,4228,4135.4,4144.3,4148.5,4419.6494,0.001013440146707482
59,2017-09-28 17:00:00,4215,4142,4148.5,4190,3028.3613,0.010003615764734242
60,2017-09-28 21:00:00,4207.6,4040.8,4190,4073.5,10800.566,-0.027804295942720762
61,2017-09-29 01:00:00,4125,4024.4,4073.5,4105,8587.147,0.0077329078188290165
62,2017-09-29 05:00:00,4218.5,4078.9,4101.7,4204.5,6625.3276,0.025062778847794863
63,2017-09-29 09:00:00,4245,4175,4204.6,4196.7,5732.8555,-0.0018788945440709093
64,2017-09-29 13:00:00,4241,4150,4196.7,4171.5,4378.641,-0.006004717992708514
65,2017-09-29 17:00:00,4213.7,4140,4171.5,4168,2812.1853,-0.0008390267289943665
66,2017-09-29 21:00:00,4255.1,4160,4167.6,4206.1,3916.9543,0.00923793070352241
67,2017-09-30 01:00:00,4326.1,4203.8,4206.1,4321.2,5187.5205,0.027365017474620064
68,2017-09-30 05:00:00,4340,4267.2,4323,4302.5,5343.768,-0.004742077261161231
69,2017-09-30 09:00:00,4365,4293,4302.7,4356.7,4889.194,0.012550259139610012
70,2017-09-30 13:00:00,4380,4299.9,4356.4,4358.9,6702.259,0.0005738683316499863
71,2017-09-30 17:00:00,4397,4336.7,4358.8,4367.1,5458.9116,0.0019041938148114577
72,2017-09-30 21:00:00,4394,4275,4367.1,4316,6983.5464,-0.011701128895605862
73,2017-10-01 01:00:00,4342.8,4289,4316.1,4337.5,2633.871,0.004958179838279844
74,2017-10-01 05:00:00,4337.9,4294.8,4337.6,4312.1,2572.9746,-0.005878827001106602
75,2017-10-01 09:00:00,4322.4,4248.6,4312.1,4316,5360.618,0.0009044317154054025
76,2017-10-01 13:00:00,4332.4,4289.5,4315.8,4315.8,2235.7527,0.0
77,2017-10-01 17:00:00,4424,4311,4315.8,4404.3,9425.377,0.020506047546225495
78,2017-10-01 21:00:00,4438,4389.8,4404.3,4419.2,5439.148,0.0033830574665666816
79,2017-10-02 01:00:00,4462,4419.1,4419.1,4430,3979.6423,0.002466565590278481
80,2017-10-02 05:00:00,4482,4395,4429.9,4395.2,6204.9897,-0.007833133930788464
81,2017-10-02 09:00:00,4444.8,4365,4395.2,4390,6114.4146,-0.001183108846013792
82,2017-10-02 13:00:00,4426.6,4359,4390.7,4420,4499.931,0.006673195618010838
83,2017-10-02 17:00:00,4422.6,4370.1,4420,4400.2,2833.1885,-0.004479638009049815
84,2017-10-02 21:00:00,4439.9,4380,4400.2,4424,3520.8142,0.005408845052497655
85,2017-10-03 01:00:00,4424,4255,4424,4287.1,8098.8574,-0.030944846292947477
86,2017-10-03 05:00:00,4333.1,4230,4285.6,4298,6612.5396,0.00289341049094634
87,2017-10-03 09:00:00,4302.2,4210.1,4298,4297.2,5278.6943,-0.00018613308515592878
88,2017-10-03 13:00:00,4308,4252.1,4295.6,4269.9,2441.1191,-0.005982866188658331
89,2017-10-03 17:00:00,4326.4,4257.3,4269.9,4310.6,2590.0713,0.009531839153141932
90,2017-10-03 21:00:00,4319,4282.9,4309.6,4305,1716.0764,-0.001067384444032013
91,2017-10-04 01:00:00,4359.2,4300,4305.1,4333.1,3784.7764,0.006503913962509581
92,2017-10-04 05:00:00,4333.2,4218.3,4332.5,4255,6017.5576,-0.01788805539526832
93,2017-10-04 09:00:00,4255,4174.3,4250.4,4218.4,7462.526,-0.007528703180877095
94,2017-10-04 13:00:00,4228.7,4177,4219.9,4207.8,4819.9604,-0.0028673665252729815
95,2017-10-04 17:00:00,4225,4186,4205.9,4215.9,2564.1865,0.002377612401626287
96,2017-10-04 21:00:00,4249.8,4166.8,4215.9,4176,3631.88,-0.009464171351312802
97,2017-10-05 01:00:00,4176,4133,4176,4159.6,2768.9487,-0.0039272030651340125
98,2017-10-05 05:00:00,4259,4133,4159.2,4239.4,5044.344,0.01928255433737253
99,2017-10-05 09:00:00,4339.1,4239.3,4239.3,4317.8,6081.2056,0.018517208029627533
100,2017-10-05 13:00:00,4364.1,4287.8,4317.8,4359.9,4482.935,0.009750335819167042
101,2017-10-05 17:00:00,4372.3,4292.5,4359.8,4312,3359.098,-0.010963805679159637
102,2017-10-05 21:00:00,4342,4282.2,4311.9,4329,2920.2559,0.003965769150490588
103,2017-10-06 01:00:00,4418,4315,4328.8,4411.7,5433.3184,0.019150803917944843
104,2017-10-06 05:00:00,4425.8,4390,4411.1,4399.6,4093.3076,-0.0026070594636258527
105,2017-10-06 09:00:00,4408.8,4345,4399.6,4384.6,3804.8748,-0.0034094008546231474
106,2017-10-06 13:00:00,4405.7,4310,4384.5,4344.9,7709.269,-0.009031816626753418
107,2017-10-06 17:00:00,4380,4331.5,4344.9,4370,1967.55,0.005776887845520119
108,2017-10-06 21:00:00,4393.2,4360,4370,4364.7,1524.3357,-0.0012128146453089662
109,2017-10-07 01:00:00,4381,4330,4364.7,4333.1,1698.0233,-0.007239901940568528
110,2017-10-07 05:00:00,4352.7,4309,4333,4327.6,1357.6702,-0.0012462497115161865
111,2017-10-07 09:00:00,4369,4319.5,4327.4,4350.9,2233.7788,0.00543051254795027
112,2017-10-07 13:00:00,4362,4324.6,4351,4341.7,1530.1318,-0.0021374396690416416
113,2017-10-07 17:00:00,4505,4334,4341.8,4435.6,9079.92,0.021603943065088255
114,2017-10-07 21:00:00,4490,4416.3,4435.9,4444.8,4357.4727,0.0020063572217589544
115,2017-10-08 01:00:00,4470,4417.1,4444.4,4452.7,3045.7173,0.0018675186751867928
116,2017-10-08 05:00:00,4490,4449,4452.6,4466.2,3539.566,0.0030543951848357033
117,2017-10-08 09:00:00,4580,4465,4466.8,4580,7718.4077,0.02534252708874358
118,2017-10-08 13:00:00,4612.2,4541.6,4580,4600.9,5394.984,0.004563318777292497
119,2017-10-08 17:00:00,4632.4,4575,4600.8,4611.9,5778.2314,0.002412623891497012
120,2017-10-08 21:00:00,4635,4575,4611.8,4632.7,3196.587,0.004531853072552937
121,2017-10-09 01:00:00,4633,4551,4632.6,4584.5,5762.1323,-0.010382938306782446
122,2017-10-09 05:00:00,4619,4568.6,4582.1,4603,3429.6843,0.004561227384823473
123,2017-10-09 09:00:00,4674,4585,4604.7,4643,6163.7134,0.008317588550828542
124,2017-10-09 13:00:00,4879.8,4633.3,4643,4795.2,18572.998,0.03278052982985135
125,2017-10-09 17:00:00,4850,4720.6,4795.2,4782.3,11791.98,-0.0026901901901901144
126,2017-10-09 21:00:00,4893.9,4770,4782.2,4790.9,6895.6626,0.0018192463719626571
127,2017-10-10 01:00:00,4865.8,4780.2,4790.8,4783,3701.7239,-0.001628120564415167
128,2017-10-10 05:00:00,4850,4757.6,4783,4805.9,6717.1504,0.004787790089901659
129,2017-10-10 09:00:00,4857.4,4786.2,4805.1,4802.1,4562.6616,-0.0006243366423175376
130,2017-10-10 13:00:00,4940,4802,4802,4883.6,11683.145,0.016992919616826398
131,2017-10-10 17:00:00,4908,4716.4,4882.6,4777.7,9105.41,-0.02148445500348186
132,2017-10-10 21:00:00,4800,4728.5,4777.1,4733.9,6395.602,-0.009043143329635286
133,2017-10-11 01:00:00,4812.8,4715,4733.9,4799,3651.4875,0.013751874775555117
134,2017-10-11 05:00:00,4840,4788.9,4799,4793.5,3992.3494,-0.0011460720983538237
135,2017-10-11 09:00:00,4847.8,4750.1,4792.7,4844,5848.6743,0.010703778663383935
136,2017-10-11 13:00:00,4881.4,4820,4844.1,4840.7,5118.2046,-0.000701884767036301
137,2017-10-11 17:00:00,4850,4784.6,4840.7,4824.9,3508.154,-0.0032639907451402035
138,2017-10-11 21:00:00,4874,4815,4824.9,4859.9,4192.797,0.007254036353085039
139,2017-10-12 01:00:00,5070,4840.9,4859.9,5052,10643.496,0.03952756229552056
140,2017-10-12 05:00:00,5269,5041,5052,5187,26208.955,0.02672209026128266
141,2017-10-12 09:00:00,5334,5183,5186.4,5334,11612.795,0.028459046737621542
142,2017-10-12 13:00:00,5419.8,5250.1,5333.7,5309.9,18497.533,-0.0044621932242158695
143,2017-10-12 17:00:00,5445,5268.7,5309.9,5440,8290.546,0.024501403039605334
144,2017-10-12 21:00:00,5920,5369.4,5440,5748.5,28191.662,0.05670955882352941
145,2017-10-13 01:00:00,5855.8,5410,5748.8,5656,21802.664,-0.016142499304202647
146,2017-10-13 05:00:00,5756.9,5590,5656,5653.4,12609.179,-0.000459688826025524
147,2017-10-13 09:00:00,5829.8,5551.9,5653.4,5750,13671.621,0.017087062652563125
148,2017-10-13 13:00:00,5770.7,5500,5750,5535,14982.159,-0.03739130434782609
149,2017-10-13 17:00:00,5653.9,5530,5535,5636.8,7796.803,0.01839205058717257
150,2017-10-13 21:00:00,5711.9,5585.1,5636.8,5683,4642.7617,0.008196139653704197
151,2017-10-14 01:00:00,5712.6,5564.3,5683,5629.5,4503.3867,-0.009414041879289108
152,2017-10-14 05:00:00,5780,5590,5629.5,5705.1,8099.651,0.013429256594724286
153,2017-10-14 09:00:00,5773.9,5630,5706.8,5715,8133.2554,0.0014368823158337103
154,2017-10-14 13:00:00,5784.8,5676,5715,5716.6,5898.1777,0.00027996500437451683
155,2017-10-14 17:00:00,5857.4,5686.4,5718.9,5833.5,5533.6733,0.020038818653937012
156,2017-10-14 21:00:00,5877,5780.1,5834.9,5792,5259.1953,-0.007352311093591945
157,2017-10-15 01:00:00,5827.6,5737.1,5797.3,5776.9,4175.9556,-0.0035188794783779596
158,2017-10-15 05:00:00,5776,5450,5776,5450.1,23195.805,-0.056423130193905754
159,2017-10-15 09:00:00,5584,5450,5450,5527.9,6774.538,0.014293577981651309
160,2017-10-15 13:00:00,5546.8,5467.5,5528,5513,5008.7085,-0.0027134587554269174
161,2017-10-15 17:00:00,5750,5470,5512.9,5713.9,13060.965,0.036459939414827044
162,2017-10-15 21:00:00,5740,5610,5712.1,5610.5,5113.5063,-0.017786803452320574
163,2017-10-16 01:00:00,5695,5575,5612,5629.9,4897.439,0.003189593727726236
164,2017-10-16 05:00:00,5771,5570,5629.8,5751.9,6587.578,0.02168815943728009
165,2017-10-16 09:00:00,5766,5675.1,5751.9,5705.7,4759.565,-0.008032128514056193
166,2017-10-16 13:00:00,5735.1,5641,5705.8,5735,4526.836,0.005117599635458624
167,2017-10-16 17:00:00,5810,5680,5735,5764.7,5525.531,0.005178727114210953
168,2017-10-16 21:00:00,5779,5577,5764.7,5640,7678.454,-0.02163165472617826
169,2017-10-17 01:00:00,5679.4,5599.3,5640,5634.9,3817.4548,-0.0009042553191490007
170,2017-10-17 05:00:00,5679.4,5520,5635,5559,6264.5215,-0.013487133984028394
171,2017-10-17 09:00:00,5606.7,5511,5559,5575.9,6384.3516,0.00304011512862019
172,2017-10-17 13:00:00,5647.4,5554.8,5575.8,5623.1,4004.587,0.008483087628681118
173,2017-10-17 17:00:00,5638.9,5550,5623.9,5597.8,3754.9954,-0.004640907555255153
174,2017-10-17 21:00:00,5597.9,5446.9,5597.8,5493.6,9422.275,-0.018614455679016723
175,2017-10-18 01:00:00,5558.2,5269,5493.6,5275.1,12550.111,-0.03977355468181156
176,2017-10-18 05:00:00,5398.3,5210,5275,5302.1,12026.408,0.005137440758293908
177,2017-10-18 09:00:00,5363.2,5114,5302,5330.4,17094.1,0.005356469256884126
178,2017-10-18 13:00:00,5437,5330.5,5330.6,5384.1,9301.997,0.010036393651746519
179,2017-10-18 17:00:00,5594.8,5384.1,5384.1,5567,8510.755,0.033970394309169524
180,2017-10-18 21:00:00,5647,5505.5,5568.1,5632.3,6040.9688,0.011529965338266161
181,2017-10-19 01:00:00,5680,5532.1,5634.3,5596.9,5637.245,-0.006637914204071588
182,2017-10-19 05:00:00,5725,5580,5597,5680.6,9058.096,0.01493657316419517
183,2017-10-19 09:00:00,5744,5581,5681.2,5637.1,9219.6,-0.007762444553967376
184,2017-10-19 13:00:00,5691.8,5608.3,5637.1,5618.3,3508.1628,-0.0033350481630625996
185,2017-10-19 17:00:00,5735.5,5609.3,5618.4,5694.2,4479.9634,0.013491385447814358
186,2017-10-19 21:00:00,5718.9,5656.5,5694.1,5694,2409.3938,-1.7562037898941674e-05
187,2017-10-20 01:00:00,5724.9,5603.3,5693.8,5645.6,4434.733,-0.008465348273560684
188,2017-10-20 05:00:00,5676.9,5620.6,5643.6,5641.1,2558.182,-0.00044297965837408743
189,2017-10-20 09:00:00,6054.9,5630.2,5641.9,5963.9,28196.482,0.05707297187117815
190,2017-10-20 13:00:00,6078,5920,5966,6056.6,12329.039,0.015186054307743942
191,2017-10-20 17:00:00,6088.4,5923.5,6056.6,5983.8,11343.975,-0.0120199451837665
192,2017-10-20 21:00:00,6139,5945.5,5983.7,6098.8,7991.7554,0.019235590019553182
193,2017-10-21 01:00:00,6151,6020.2,6098.7,6100,6796.0386,0.00021316018167809238
194,2017-10-21 05:00:00,6140,6025.6,6100,6113,6349.4976,0.0021311475409836068
195,2017-10-21 09:00:00,6199.9,6058.1,6112.6,6148.5,11132.417,0.005873114550273146
196,2017-10-21 13:00:00,6159.5,5862.8,6149.4,6030,15670.207,-0.01941652844179914
197,2017-10-21 17:00:00,6110,5980,6031,6005.1,5479.7544,-0.004294478527607302
198,2017-10-21 21:00:00,6075,5918.9,6005.9,5940.9,7043.15,-0.010822691020496513
199,2017-10-22 01:00:00,5940.9,5733.3,5940.9,5900.4,13451.341,-0.0068171489168307835
200,2017-10-22 05:00:00,5920,5705,5908.5,5804.5,8289.259,-0.0176017601760176
201,2017-10-22 09:00:00,6026.3,5759.9,5803.7,5995.1,8287.691,0.032978961696848656
202,2017-10-22 13:00:00,5995.3,5818.1,5995.1,5874.9,6757.128,-0.02004970726092988
203,2017-10-22 17:00:00,6020.4,5815.2,5875,5981.4,6743.163,0.018110638297872277
204,2017-10-22 21:00:00,6015,5907.4,5981.2,5962.1,3906.1924,-0.0031933391292716267
205,2017-10-23 01:00:00,6055,5840.1,5962.7,5876.9,8384.184,-0.014389454441779762
206,2017-10-23 05:00:00,5907.8,5750,5876.8,5875.3,9376.05,-0.00025524094745439695
207,2017-10-23 09:00:00,5880,5621,5875.4,5786,19209.943,-0.015215985294618178
208,2017-10-23 13:00:00,6000,5694.4,5785.4,5940.2,12678.052,0.02675700902271238
209,2017-10-23 17:00:00,6007.8,5790,5940.3,5907.3,13074.907,-0.005555274986111813
210,2017-10-23 21:00:00,5907.3,5537,5907.3,5655.1,22487.38,-0.04269293924466335
211,2017-10-24 01:00:00,5786.3,5572.6,5655,5733.5,8637.871,0.013881520778072502
212,2017-10-24 05:00:00,5770,5590.4,5734.7,5700.2,6543.956,-0.006016007812091304
213,2017-10-24 09:00:00,5700.3,5550,5700.3,5627.8,8166.6436,-0.012718628844095924
214,2017-10-24 13:00:00,5733,5627.8,5627.8,5673.7,5234.077,0.008155940154234272
215,2017-10-24 17:00:00,5673.8,5457.4,5673.8,5510,12883.039,-0.028869540695829986
216,2017-10-24 21:00:00,5548,5365.3,5510,5547.9,9834.271,0.006878402903811186
217,2017-10-25 01:00:00,5588.8,5457.3,5547.9,5558.2,5467.1846,0.0018565583373889548
218,2017-10-25 05:00:00,5629.9,5466.8,5558.3,5513.2,7585.291,-0.00811399168810614
219,2017-10-25 09:00:00,5538,5400,5512.9,5463.3,6659.454,-0.008997079576992048
220,2017-10-25 13:00:00,5644,5456,5467,5629.4,6950.0034,0.029705505761843724
221,2017-10-25 17:00:00,5746.9,5616.5,5629.6,5724.1,8324.099,0.016786272559329258
222,2017-10-25 21:00:00,5778,5667.5,5724.2,5763.9,4597.0933,0.006935466964816012
223,2017-10-26 01:00:00,5769,5680,5762.4,5731.1,3924.5115,-0.005431764542551588
224,2017-10-26 05:00:00,5881,5690.1,5731.2,5880.9,7767.465,0.026120184254606334
225,2017-10-26 09:00:00,5966.6,5870,5880.9,5930.5,11475.319,0.008434083218555046
226,2017-10-26 13:00:00,5958,5808.9,5930.5,5895,7934.8657,-0.005986004552735857
227,2017-10-26 17:00:00,5919,5781.3,5894.7,5890,7017.2373,-0.0007973264118614719
228,2017-10-26 21:00:00,6020,5881,5889.9,5925,8185.565,0.0059593541486273735
229,2017-10-27 01:00:00,5930,5773,5924.7,5875.4,7232.0483,-0.00832109642682333
230,2017-10-27 05:00:00,5925.5,5815,5875.8,5828.5,4778.308,-0.008049967663977703
231,2017-10-27 09:00:00,5832.4,5685,5829.7,5751,9595.243,-0.013499837041357158
232,2017-10-27 13:00:00,5808.8,5681,5750,5735,6399.223,-0.0026086956521739132
233,2017-10-27 17:00:00,5790,5695.1,5735.1,5759.7,3049.7605,0.0042893759481089175
234,2017-10-27 21:00:00,5864,5700.1,5759.8,5708.9,6195.174,-0.008837112399736197
235,2017-10-28 01:00:00,5800,5693.2,5708.8,5770.6,3250.1833,0.010825392376681646
236,2017-10-28 05:00:00,5770.8,5632,5770.5,5673.5,6200.783,-0.016809635213586343
237,2017-10-28 09:00:00,5729.9,5632.2,5673.1,5682.1,4959.9927,0.0015864342246743402
238,2017-10-28 13:00:00,5785,5674.5,5682.1,5766.3,3381.6777,0.014818465004135762
239,2017-10-28 17:00:00,5778,5689.3,5766.1,5720.3,2674.721,-0.007942977055548842
240,2017-10-28 21:00:00,5733,5660,5719.7,5719,2953.5056,-0.00012238404112100603
241,2017-10-29 01:00:00,5862.3,5702.1,5718.4,5811,5485.13,0.016193340794627933
242,2017-10-29 05:00:00,5849.2,5760,5811.2,5800,6932.0146,-0.0019273127753303653
243,2017-10-29 09:00:00,6080,5759.1,5800.9,6008.6,13533.1,0.0358047889120655
244,2017-10-29 13:00:00,6154.8,5950,6002.2,6154.7,10133.295,0.025407350638099364
245,2017-10-29 17:00:00,6345,6112.2,6154,6150,22891.828,-0.0006499837504062399
246,2017-10-29 21:00:00,6200,6100.1,6150,6168,6551.8027,0.002926829268292683
247,2017-10-30 01:00:00,6203.9,6111,6168,6150.9,4808.7124,-0.0027723735408560902
248,2017-10-30 05:00:00,6239,6132,6151,6162.3,5447.5425,0.0018370996585921283
249,2017-10-30 09:00:00,6193.8,6006.2,6166.1,6079.9,9910.357,-0.013979662996059215
250,2017-10-30 13:00:00,6150,6027.1,6079.3,6075,4278.199,-0.0007073182767753165
251,2017-10-30 17:00:00,6149,6075,6075,6130,2214.5525,0.00905349794238683
252,2017-10-30 21:00:00,6170.1,6120,6127.9,6132.2,2241.7822,0.0007017085787953756
253,2017-10-31 01:00:00,6175.9,6082.5,6132.2,6094.9,2417.4358,-0.006082645706271841
254,2017-10-31 05:00:00,6249,6090.2,6094.9,6245,4745.205,0.024627147287076143
255,2017-10-31 09:00:00,6450,6186.1,6245.4,6360,14407.684,0.018349505235853648
256,2017-10-31 13:00:00,6431,6283,6360,6350,9330.546,-0.0015723270440251573
257,2017-10-31 17:00:00,6481.5,6346.2,6350,6455.1,5475.1777,0.016551181102362263
258,2017-10-31 21:00:00,6455,6368,6455,6411.8,6394.3623,-0.0066924864446165485
259,2017-11-01 01:00:00,6415.3,6344.5,6414.5,6388.8,6374.7764,-0.004006547665445447
260,2017-11-01 05:00:00,6592.8,6388.8,6388.9,6562.5,13516.392,0.02717212665717109
261,2017-11-01 09:00:00,6566.2,6441,6562.5,6548.9,11362.862,-0.002072380952381008
262,2017-11-01 13:00:00,6619.9,6527.6,6549,6569.4,8314.166,0.003114979386165771
263,2017-11-01 17:00:00,6725.1,6515.4,6533.5,6713.6,5207.77,0.02756562332593562
264,2017-11-01 21:00:00,6886.8,6707.3,6739.2,6849.9,16119.176,0.016426282051282024
265,2017-11-02 01:00:00,6949,6789.5,6849.8,6911,9938.706,0.008934567432625743
266,2017-11-02 05:00:00,7350,6753,6912.6,6954.2,31556.875,0.00601799612302165
267,2017-11-02 09:00:00,7171,6765,6953.8,7070,21645.514,0.016710287900140904
268,2017-11-02 13:00:00,7072.7,6820,7069.9,6967.4,10513.481,-0.014498083424093694
269,2017-11-02 17:00:00,7119,6924.6,6966.7,7018.8,7533.5586,0.007478433117544945
270,2017-11-02 21:00:00,7283.7,6917,7018.8,7199,9752.42,0.025673904371117544
271,2017-11-03 01:00:00,7345,7100,7198.9,7301.9,10135.674,0.01430774146050091
272,2017-11-03 05:00:00,7448,7219.6,7301.8,7302.3,14923.804,6.847626612616067e-05
273,2017-11-03 09:00:00,7348.4,7100.1,7302.2,7323.8,11759.693,0.0029580126537208464
274,2017-11-03 13:00:00,7334.2,7217.4,7327.8,7269.9,5375.0083,-0.007901416523376803
275,2017-11-03 17:00:00,7288,7043.4,7269.9,7132.1,10900.389,-0.01895486870520905
276,2017-11-03 21:00:00,7200,6930.1,7126,7167.5,11872.981,0.005823744035924783
277,2017-11-04 01:00:00,7245.2,7086.8,7167.6,7183.6,4831.8853,0.002232267425637591
278,2017-11-04 05:00:00,7193,7058.2,7182.4,7092,3844.7505,-0.012586322120739535
279,2017-11-04 09:00:00,7362,7091.9,7092,7338,10367.229,0.03468697123519458
280,2017-11-04 13:00:00,7431.5,7296.2,7339.9,7431.2,7997.0513,0.012438861564871482
281,2017-11-04 17:00:00,7530,7324.7,7431.5,7369.9,9681.569,-0.008289039897732674
282,2017-11-04 21:00:00,7421,7272,7370,7388,5288.9814,0.0024423337856173677
283,2017-11-05 01:00:00,7484,7316.4,7388,7426.5,5142.653,0.005211153221440173
284,2017-11-05 04:00:00,7590,7390,7426.3,7541.5,8310.685,0.015512435533172619
285,2017-11-05 08:00:00,7598,7460,7541.6,7518,9276.73,-0.0031293094303596536
286,2017-11-05 12:00:00,7575,7464,7518.1,7560.5,4305.602,0.005639722802303725
287,2017-11-05 16:00:00,7568.9,7277,7561.4,7356.2,13970.943,-0.027137831618483328
288,2017-11-05 20:00:00,7400,7183.9,7370.3,7233,9337.016,-0.018628821079196257
289,2017-11-06 00:00:00,7339,7090,7233.1,7284.2,12358.14,0.0070647440240006985
290,2017-11-06 04:00:00,7382,7241.5,7284.3,7327.3,5982.281,0.005903106681493074
291,2017-11-06 08:00:00,7440,7204.4,7328.6,7254.8,8861.646,-0.010070136178806345
292,2017-11-06 12:00:00,7277.7,6951,7254.8,7014.6,16649.34,-0.03310911396592598
293,2017-11-06 16:00:00,7153,6911,7014.7,6956.5,9963.055,-0.008296862303448447
