,Time,ethHigh,ethLow,ethOpen,ethClose,ethVolume,ethReturns
34,2017-09-24 13:00:00,288,279.07,286.41,285.6,25715.523,-0.0028281135435215326
35,2017-09-24 17:00:00,287.78,280.98,285.65,282,24636.92,-0.012777875021879844
36,2017-09-24 21:00:00,291.89,281.8,281.93,287.2,41941.594,0.01869258326534949
37,2017-09-25 01:00:00,293.67,287.31,287.37,290.2,21795.176,0.009847931238472994
38,2017-09-25 05:00:00,290.62,286.01,290.2,287.6,23378.223,-0.008959338387318973
39,2017-09-25 09:00:00,297.74,287.02,287.63,294.79,49433.734,0.024893091819351336
40,2017-09-25 13:00:00,297.93,292,294.8,294.4,32941.375,-0.0013568521031208755
41,2017-09-25 17:00:00,297,293.2,294.4,295.2,17040.309,0.002717391304347865
42,2017-09-25 21:00:00,296.38,293.13,295.06,293.26,15984.663,-0.006100454144919716
43,2017-09-26 01:00:00,295.01,288.36,293.27,293,26356.068,-0.0009206533228764682
44,2017-09-26 05:00:00,295.7,290.64,292.45,293.7,11455.217,0.004274234911950761
45,2017-09-26 09:00:00,295.96,289.61,293.71,290.75,17365.99,-0.01007796806373627
46,2017-09-26 13:00:00,291.03,285.2,290.76,289.32,18901.809,-0.004952538175815098
47,2017-09-26 17:00:00,291.24,285.32,289.32,289.28,14801.012,-0.00013825521913459306
48,2017-09-26 21:00:00,293.25,286.93,289.17,292.35,21141.057,0.010996991389148275
49,2017-09-27 01:00:00,293.36,289.01,292.35,290.2,14407.074,-0.007354198734393822
50,2017-09-27 05:00:00,298.7,289.14,290.15,297.48,46811.004,0.02526279510597981
51,2017-09-27 09:00:00,304,294,297.47,300.2,54692.285,0.00917739603993667
52,2017-09-27 13:00:00,309.7,298.27,300.2,309,39074.06,0.029313790806129288
53,2017-09-27 17:00:00,315.51,305.81,309.16,309.75,38837.297,0.0019083969465648045
54,2017-09-27 21:00:00,310.42,304.2,309.83,309.15,20516.787,-0.002194751960752693
55,2017-09-28 01:00:00,310.69,306.1,309.23,306.85,20053.984,-0.007696536558548638
56,2017-09-28 05:00:00,309,301.5,306.86,302.45,39390.348,-0.014371374568207081
57,2017-09-28 09:00:00,303.44,297.75,302.26,300.32,21134.385,-0.006418315357639111
58,2017-09-28 13:00:00,304,299.49,300.38,300.02,20959.275,-0.0011984819228977085
59,2017-09-28 17:00:00,303.9,299.24,299.93,302.63,8883.76,0.009002100490114321
60,2017-09-28 21:00:00,303.9,280.5,302.51,283.2,80634.46,-0.06383260057518761
61,2017-09-29 01:00:00,290.5,280.5,283.08,290,53867.797,0.024445386463190676
62,2017-09-29 05:00:00,297.45,286.13,290,295.83,35804.7,0.020103448275862013
63,2017-09-29 09:00:00,303.65,290.9,296.08,294.11,74614.14,-0.006653607133207142
64,2017-09-29 13:00:00,298.98,290.17,294.11,292.62,20654.045,-0.005066131719424736
65,2017-09-29 17:00:00,295,290.64,292.79,292.66,11341.423,-0.000444004235117304
66,2017-09-29 21:00:00,299,292.3,292.74,297.14,18419.826,0.015030402404864307
67,2017-09-30 01:00:00,302.87,296.13,296.68,302.42,19643.863,0.01934744505864908
68,2017-09-30 05:00:00,307.76,298.16,302.42,302.87,37034.84,0.0014879968256067343
69,2017-09-30 09:00:00,305.91,300.11,302.87,304.88,19836.363,0.006636510714167765
70,2017-09-30 13:00:00,306.23,301.95,304.78,304.88,18210.332,0.00032810551873489974
71,2017-09-30 17:00:00,307.19,302.2,304.88,303.44,18337.816,-0.004723169771713454
72,2017-09-30 21:00:00,304.7,298.33,303.44,299.95,29656.758,-0.011501450039546564
73,2017-10-01 01:00:00,301.43,299,299.95,300.65,10882.801,0.0023337222870478034
74,2017-10-01 05:00:00,301.33,299.41,300.65,299.41,10819.919,-0.0041243971395308575
75,2017-10-01 09:00:00,300.26,295,299.41,299.51,22525.998,0.0003339901806885738
76,2017-10-01 13:00:00,302.49,299.34,299.76,300.89,18173.314,0.003769682412596729
77,2017-10-01 17:00:00,305.57,300.6,300.89,304.26,18443.074,0.011200106351158246
78,2017-10-01 21:00:00,304.63,300,304.24,301.33,25171.262,-0.00956481724953992
79,2017-10-02 01:00:00,302.55,300.79,301.26,301.34,17254.637,0.00026555135099244533
80,2017-10-02 05:00:00,303.12,300.05,301.37,300.1,14279.081,-0.004214088993595852
81,2017-10-02 09:00:00,301.12,295.77,300.13,297,40780.086,-0.010428814180521759
82,2017-10-02 13:00:00,298.87,292.1,297.02,297.3,24922.8,0.000942697461450507
83,2017-10-02 17:00:00,297.5,294.5,297.46,296.82,12034.977,-0.002151549788206772
84,2017-10-02 21:00:00,300.5,296,296.82,300,13142.531,0.010713563776025897
85,2017-10-03 01:00:00,300.15,290,300,291.63,29173.646,-0.027900000000000015
86,2017-10-03 05:00:00,292.49,285.93,291.86,292.07,33846.633,0.0007195230590008207
87,2017-10-03 09:00:00,293.26,286.77,292.06,292.77,21177.824,0.0024310073272614517
88,2017-10-03 13:00:00,293.73,288.93,292.78,290.24,18191.1,-0.008675455973768577
89,2017-10-03 17:00:00,293.69,288,290.25,291.69,14466.074,0.004961240310077512
90,2017-10-03 21:00:00,293,288.85,291.69,292.73,14338.507,0.0035654290513902447
91,2017-10-04 01:00:00,296,291.6,292.8,294.7,14671.522,0.006489071038251288
92,2017-10-04 05:00:00,294.98,289.5,294.71,293.57,32590.504,-0.003868209426215556
93,2017-10-04 09:00:00,293.5,287.56,293.41,293,26041.123,-0.0013973620530998432
94,2017-10-04 13:00:00,293,289.72,292.94,291.86,15306.656,-0.003686761794224019
95,2017-10-04 17:00:00,292.67,289.95,291.83,291.4,10082.104,-0.0014734605763629745
96,2017-10-04 21:00:00,294.53,288.65,291.4,289.81,15335.338,-0.00545641729581323
97,2017-10-05 01:00:00,289.86,285.12,289.77,288.1,15240.873,-0.005763191496704142
98,2017-10-05 05:00:00,292,287.01,288.05,290.29,15683.764,0.007776427703523725
99,2017-10-05 09:00:00,294.8,289.65,290.52,293.81,19341.723,0.011324521547569947
100,2017-10-05 13:00:00,297.92,293.43,293.9,296.87,16261.041,0.010105478053759876
101,2017-10-05 17:00:00,297.88,294,297.02,295.12,9742.618,-0.006396875631270545
102,2017-10-05 21:00:00,296.51,293.04,295.09,295.76,7243.9385,0.0022704937476702566
103,2017-10-06 01:00:00,300,295.03,295.67,299.7,11959.534,0.01363006054046732
104,2017-10-06 05:00:00,302.8,299.02,299.69,301.32,18548.312,0.005438953585371536
105,2017-10-06 09:00:00,303.36,299,301.51,301.22,27252.182,-0.0009618254784251389
106,2017-10-06 13:00:00,304.2,300,301.22,301.63,21959.979,0.0013611313989773857
107,2017-10-06 17:00:00,309.59,300.87,301.62,308.43,20695.482,0.022578078376765474
108,2017-10-06 21:00:00,313.86,308.1,308.41,309.34,22226.57,0.0030154664245645403
109,2017-10-07 01:00:00,311,305.72,309.32,306,22663.953,-0.010733221259537027
110,2017-10-07 05:00:00,307.85,304.5,306,305.29,12188.224,-0.0023202614379084297
111,2017-10-07 09:00:00,310.04,305.01,305.21,309.6,15635.654,0.014383539202516444
112,2017-10-07 13:00:00,309.65,307.28,309.6,308.6,11591.781,-0.003229974160206718
113,2017-10-07 17:00:00,315,304.55,308.34,311.46,32913.42,0.010118700136213287
114,2017-10-07 21:00:00,313.88,311.01,311.46,311.67,10587.937,0.0006742438836448867
115,2017-10-08 01:00:00,313.02,308.27,311.71,311.93,19540.49,0.0007057842225146043
116,2017-10-08 05:00:00,313.1,310.6,311.83,311.31,12050.997,-0.0016675752814032704
117,2017-10-08 09:00:00,314.39,308.85,311.32,313.4,26942.777,0.006681228318129205
118,2017-10-08 13:00:00,314,310.94,313.5,312.5,17092.049,-0.003189792663476874
119,2017-10-08 17:00:00,313.5,307.55,312.5,309.83,17874.064,-0.008544000000000052
120,2017-10-08 21:00:00,309.93,305.12,309.8,305.12,16006.141,-0.015106520335700473
121,2017-10-09 01:00:00,311.16,301.17,305.12,305,28685.25,-0.00039328788673310353
122,2017-10-09 05:00:00,307,303.88,305.08,305.41,11057.643,0.0010816834928544675
123,2017-10-09 09:00:00,305.85,296.74,305.46,298.82,44805.33,-0.021737707064754752
124,2017-10-09 13:00:00,300.21,287.03,298.82,292.03,46819.367,-0.022722709323338534
125,2017-10-09 17:00:00,299.71,292,292.49,297.4,33519.043,0.016786898697391254
126,2017-10-09 21:00:00,299,292.57,297.43,298.23,15475.794,0.002689708502841043
127,2017-10-10 01:00:00,300.84,295.85,298.08,296.5,10607.161,-0.005300590445517929
128,2017-10-10 05:00:00,302,295.4,296.5,298.99,11742.264,0.00839797639123106
129,2017-10-10 09:00:00,305,298.68,298.87,304.43,19788.691,0.01860340616321478
130,2017-10-10 13:00:00,307,299.62,304.5,299.63,25541.611,-0.015993431855500836
131,2017-10-10 17:00:00,302.09,297,299.63,299.32,21714.852,-0.0010346093515335656
132,2017-10-10 21:00:00,303,298.97,299.32,300.69,14213.903,0.004577041293598839
133,2017-10-11 01:00:00,303,299.41,300.87,301.7,13082.397,0.002758666533718829
134,2017-10-11 05:00:00,302.23,296.6,301.7,300.39,24319.018,-0.004342061650646345
135,2017-10-11 09:00:00,302.21,298.63,300.38,300.02,28835.002,-0.0011984819228977085
136,2017-10-11 13:00:00,306.55,299.49,300.02,302.51,23023.1,0.008299446703553127
137,2017-10-11 17:00:00,304.11,300.88,302.5,303.2,11492.807,0.002314049586776822
138,2017-10-11 21:00:00,308.63,302.82,303.32,307.63,28253.209,0.014209415798496645
139,2017-10-12 01:00:00,310.01,304.97,307.59,306.78,35492.71,-0.0026333755973861387
140,2017-10-12 05:00:00,309.2,303.59,306.78,307.09,40576.5,0.0010104961209987688
141,2017-10-12 09:00:00,308.91,305.76,307.13,308.3,19728.215,0.003809461791423879
142,2017-10-12 13:00:00,308.09,302.1,308.09,305.41,43112.324,-0.008698756856762472
143,2017-10-12 17:00:00,307.26,302.5,305.41,303.87,19114.1,-0.005042402016960873
144,2017-10-12 21:00:00,303.99,298,302.89,302.79,37660.066,-0.000330152860774426
145,2017-10-13 01:00:00,337.85,301.65,302.97,326.81,128249.805,0.07868765884410989
146,2017-10-13 05:00:00,332.12,321,326.83,330.22,74273.97,0.010372364837989301
147,2017-10-13 09:00:00,350,329.91,330.41,339.27,100154.55,0.02681516903241414
148,2017-10-13 13:00:00,346.88,338.51,339.07,341,41294.35,0.005692039991742138
149,2017-10-13 17:00:00,343.16,332,341.01,337.46,24541.6,-0.01041025189877133
150,2017-10-13 21:00:00,340.62,334.05,337.44,340.42,17089.89,0.00883119962067336
151,2017-10-14 01:00:00,346.73,339,340.43,345.76,27656.873,0.015656669506212684
152,2017-10-14 05:00:00,348,338,345.76,340.5,31976.232,-0.015212864414622834
153,2017-10-14 09:00:00,343.08,337.71,340.46,342.37,19510.49,0.005610056981730674
154,2017-10-14 13:00:00,347.98,341.11,342.33,345,25658.531,0.007799491718517267
155,2017-10-14 17:00:00,345.87,337.5,345.01,339.24,29454.137,-0.016724152923103627
156,2017-10-14 21:00:00,344.89,336.9,339.24,338.66,29712.059,-0.0017097040443343476
157,2017-10-15 01:00:00,341.34,337.85,338.47,339.28,12304.0205,0.0023931219901319033
158,2017-10-15 05:00:00,339.39,315,339.29,320.99,107506.336,-0.05393616080638985
159,2017-10-15 09:00:00,334.5,320.99,320.99,333.5,35270.914,0.03897317673447768
160,2017-10-15 13:00:00,333.5,323.99,333.5,328.62,40865.914,-0.0146326836581709
161,2017-10-15 17:00:00,338.42,327,328.6,337.23,25739.092,0.026262933657942772
162,2017-10-15 21:00:00,348.88,335,337.05,343.4,53792.71,0.018839934727785092
163,2017-10-16 01:00:00,355,331,343.4,340.92,99732.33,-0.007221898660454169
164,2017-10-16 05:00:00,345.49,336.65,340.9,340.92,33230.62,5.866823115294413e-05
165,2017-10-16 09:00:00,344.43,338.55,340.98,340.52,31257.754,-0.001349052730365524
166,2017-10-16 13:00:00,340.53,330.85,340.53,334.89,39624.625,-0.016562417408157833
167,2017-10-16 17:00:00,337.23,332.87,334.99,334.46,13834.624,-0.0015821367802024823
168,2017-10-16 21:00:00,334.8,325.57,334.3,327.99,22520.057,-0.01887526174095125
169,2017-10-17 01:00:00,329.32,324.33,327.99,327.4,23937.574,-0.0017988353303455343
170,2017-10-17 05:00:00,332.2,321.7,327.46,322.55,26169.592,-0.014994197764612376
171,2017-10-17 09:00:00,324.24,319.33,322.56,319.52,28221.86,-0.009424603174603238
172,2017-10-17 13:00:00,322.65,315.1,319.52,321.72,44137.797,0.006885327991988125
173,2017-10-17 17:00:00,321.77,308,321.72,315.65,47308.816,-0.018867338057938735
174,2017-10-17 21:00:00,316.21,304.46,315.63,307.12,26108.248,-0.02696194911763771
175,2017-10-18 01:00:00,314.43,299.52,307.11,299.62,37284.16,-0.024388655530591673
176,2017-10-18 05:00:00,302.8,293.74,299.64,297.9,47244.215,-0.005806968362034472
177,2017-10-18 09:00:00,306.88,287.46,297.8,303.63,62643.582,0.01957689724647409
178,2017-10-18 13:00:00,310.05,298.08,303.47,301.18,45901.914,-0.007546050680462715
179,2017-10-18 17:00:00,315,301.18,301.19,313.45,30179.043,0.04070520269597261
180,2017-10-18 21:00:00,316.5,309.33,313.42,312.7,20829.541,-0.002297236934465022
181,2017-10-19 01:00:00,314.9,304.51,312.7,306.91,16591.498,-0.018516149664214786
182,2017-10-19 05:00:00,310.32,306.32,306.93,306.33,23067.824,-0.0019548431238393857
183,2017-10-19 09:00:00,314.02,304,306.32,307.57,30891.502,0.0040806999216505616
184,2017-10-19 13:00:00,310.24,304.68,307.59,305.81,18611.61,-0.005786924152280545
185,2017-10-19 17:00:00,309,304.85,305.91,306.97,8413.143,0.003465071426236482
186,2017-10-19 21:00:00,309.89,305.98,306.96,308.09,10324.063,0.003681261402137072
187,2017-10-20 01:00:00,308.79,303.1,308,304.5,14253.711,-0.011363636363636364
188,2017-10-20 05:00:00,305.85,301.97,304.5,304.35,18189.191,-0.000492610837438349
189,2017-10-20 09:00:00,313.01,303.97,304.33,309.72,37833.152,0.017711037360759845
190,2017-10-20 13:00:00,310.95,305.01,310.02,306.1,16302.347,-0.012644345526094959
191,2017-10-20 17:00:00,306.7,301.04,306.03,302.61,21763.723,-0.011175374963238765
192,2017-10-20 21:00:00,303,299.02,302.57,300.38,10285.228,-0.007237994513666252
193,2017-10-21 01:00:00,301.32,296.38,300.32,298.25,15713.894,-0.006892647842301523
194,2017-10-21 05:00:00,298.3,294.34,298.16,294.91,20129.717,-0.010900187818620875
195,2017-10-21 09:00:00,296.5,289.31,294.91,291.23,27170.736,-0.012478383235563415
196,2017-10-21 13:00:00,300.97,290.4,291.22,297.38,21558.812,0.021152393379575467
197,2017-10-21 17:00:00,300.57,295.05,297.23,299.23,10673.119,0.0067287958819769195
198,2017-10-21 21:00:00,305.62,299.28,299.29,300.96,16115.804,0.005579872364596074
199,2017-10-22 01:00:00,302.48,292.25,300.91,294.13,16210.221,-0.02253165398291858
200,2017-10-22 05:00:00,296.4,290.08,294.18,292.34,16481.732,-0.006254674009110177
201,2017-10-22 09:00:00,296.74,290.97,292.39,295.21,16951.121,0.009644652689900453
202,2017-10-22 13:00:00,295.3,289.99,295.24,291.48,14327.322,-0.012735401707085729
203,2017-10-22 17:00:00,294.92,289.4,291.54,293.55,15579.891,0.006894422720724398
204,2017-10-22 21:00:00,293.96,290.91,293.52,291.58,8318.519,-0.006609430362496586
205,2017-10-23 01:00:00,292.33,282,291.91,285.1,28703.139,-0.023329108286800734
206,2017-10-23 05:00:00,287.3,277.33,285.1,285.83,30656.295,0.002560505085934624
207,2017-10-23 09:00:00,286,273.5,285.89,278.92,49970.625,-0.024380006296127778
208,2017-10-23 13:00:00,284.2,275.42,278.99,283.06,29020.922,0.014588336499516087
209,2017-10-23 17:00:00,286.39,281,283.16,284.85,24347.895,0.005968357112586515
210,2017-10-23 21:00:00,311.85,280.02,285,300.29,94923.734,0.05364912280701761
211,2017-10-24 01:00:00,309.9,300.01,300.29,305.09,30330.305,0.01598454827000551
212,2017-10-24 05:00:00,309.9,303.15,305.14,309.53,22694.16,0.01438683882807887
213,2017-10-24 09:00:00,311.21,304.1,309.54,305.72,29993.41,-0.01234089293790784
214,2017-10-24 13:00:00,308,302.02,306.21,305.8,14930.347,-0.0013389503935206826
215,2017-10-24 17:00:00,305.9,292.61,305.8,296.3,24253.135,-0.03106605624591236
216,2017-10-24 21:00:00,297.46,288.5,296.3,296.05,24601.133,-0.0008437394532568342
217,2017-10-25 01:00:00,300,292.1,296.05,298.47,13271.346,0.008174294882621232
218,2017-10-25 05:00:00,299.71,290.57,298.45,293.5,13606.767,-0.016585692745853538
219,2017-10-25 09:00:00,296.1,289.9,293.5,292.43,17463.262,-0.003645655877342396
220,2017-10-25 13:00:00,299.6,291.83,292.35,299.56,15336.788,0.02466221994185045
221,2017-10-25 17:00:00,299.6,293.76,299.56,295.46,10050.519,-0.013686740552810864
222,2017-10-25 21:00:00,298.32,293.15,295.45,297.79,8009.5874,0.007920121848028538
223,2017-10-26 01:00:00,297.78,294.09,297.75,295.24,8866.896,-0.008429890848026837
224,2017-10-26 05:00:00,299,294.64,295.2,298.7,10194.318,0.011856368563685637
225,2017-10-26 09:00:00,299,295,298.7,296.82,15800.17,-0.006293940408436544
226,2017-10-26 13:00:00,297.98,290.55,296.8,294.13,10169.784,-0.008995956873315418
227,2017-10-26 17:00:00,298,293.65,294.13,295.02,6611.9014,0.0030258729133375937
228,2017-10-26 21:00:00,299.5,294.94,295.09,297,12246.051,0.006472601579179319
229,2017-10-27 01:00:00,298.7,295.64,297,297.02,13903.676,6.734006734000609e-05
230,2017-10-27 05:00:00,297.89,295.51,296.94,296.31,12661.93,-0.0021216407355021064
231,2017-10-27 09:00:00,297.36,291.6,296.64,293.24,14496.662,-0.011461704422869395
232,2017-10-27 13:00:00,297,293.2,293.4,294.48,8840.698,0.003680981595092164
233,2017-10-27 17:00:00,296,293.86,294.61,295.99,5791.5854,0.004684158718305541
234,2017-10-27 21:00:00,297.01,290.01,296,292.6,12472.915,-0.011486486486486409
235,2017-10-28 01:00:00,294.39,292.16,292.29,293.02,5493.0503,0.002497519586711695
236,2017-10-28 05:00:00,293.82,290.42,293.04,292.07,11091.838,-0.003310128310128403
237,2017-10-28 09:00:00,296.99,288.6,292.06,292.8,20672.97,0.002533725946723307
238,2017-10-28 13:00:00,296.01,292.28,292.8,294.03,12017.41,0.0042008196721310155
239,2017-10-28 17:00:00,294.48,291.65,294.02,293.49,8841.593,-0.0018025984626895203
240,2017-10-28 21:00:00,294.73,290.5,293.59,293.96,10557.55,0.0012602609080690915
241,2017-10-29 01:00:00,298.71,293.45,293.68,296.97,10472.4,0.011202669572323687
242,2017-10-29 05:00:00,310,295.17,297,307.02,41300.96,0.03373737373737368
243,2017-10-29 09:00:00,312.49,298.21,307.01,308.54,69461.66,0.004983551024396696
244,2017-10-29 13:00:00,309.39,304.54,308.54,306.35,17740.834,-0.007097945161081213
245,2017-10-29 17:00:00,308.95,303.93,306.72,304.39,17622.094,-0.007596504955660018
246,2017-10-29 21:00:00,310.02,303.93,304.38,308.2,18265.854,0.012550101846376218
247,2017-10-30 01:00:00,310.81,307.5,307.93,309.27,11627.933,0.004351638359367307
248,2017-10-30 05:00:00,314.4,308.14,309.41,308.63,24616.787,-0.0025209269254388334
249,2017-10-30 09:00:00,309.06,304.24,308.69,306.1,19843.379,-0.00839029447018036
250,2017-10-30 13:00:00,306.85,304.5,306.1,304.76,6527.8667,-0.004377654361319934
251,2017-10-30 17:00:00,309,304.47,304.9,307,5879.2383,0.006887504099704896
252,2017-10-30 21:00:00,309.3,306.38,306.99,308,8957.353,0.0032900094465617476
253,2017-10-31 01:00:00,312,306.64,308.01,306.65,17742.592,-0.00441544105710858
254,2017-10-31 05:00:00,309.89,306.23,306.65,308.27,13186.212,0.0052828958095548825
255,2017-10-31 09:00:00,310,303.93,308.43,305.78,19382.643,-0.008591900917550284
256,2017-10-31 13:00:00,309,305.2,305.75,306.42,9573.05,0.0021913327882257267
257,2017-10-31 17:00:00,307,303.1,306.38,303.69,11646.068,-0.008779946471701801
258,2017-10-31 21:00:00,305.11,302.5,303.69,302.5,15622.337,-0.003918469491916091
259,2017-11-01 01:00:00,304.69,298.22,302.5,302.01,20414.787,-0.0016198347107438317
260,2017-11-01 05:00:00,304,294,302.39,296,33150.793,-0.021131651178941058
261,2017-11-01 09:00:00,301.8,294.06,296.04,297.21,30314.92,0.003952168625861232
262,2017-11-01 13:00:00,298.88,294.35,297.19,296.43,12572.709,-0.002557286584339954
263,2017-11-01 17:00:00,297.9,287.2,295.79,288.2,20158.777,-0.025660096690219517
264,2017-11-01 21:00:00,293.01,275.21,288.84,284.99,92821.2,-0.013329178784101808
265,2017-11-02 01:00:00,286.73,279.79,285,281.9,24158.684,-0.01087719298245622
266,2017-11-02 05:00:00,289.45,276,281.9,288.38,54818.117,0.02298687477829024
267,2017-11-02 09:00:00,290,281.42,287.89,286.38,39713.56,-0.005245058876654246
268,2017-11-02 13:00:00,291,283.22,286.38,288.08,29071.975,0.005936168726866362
269,2017-11-02 17:00:00,289.57,282.02,288.08,285,19610.318,-0.010691474590391502
270,2017-11-02 21:00:00,289.49,284,285.06,285.59,25290.348,0.0018592577001332094
271,2017-11-03 01:00:00,293.3,285.59,285.6,292.34,45960,0.023599439775910194
272,2017-11-03 05:00:00,296.9,290.69,292.37,296.59,34562.98,0.014433765434209975
273,2017-11-03 09:00:00,301.53,294.01,296.59,298.51,37749.605,0.006473583060791045
274,2017-11-03 13:00:00,300,295,298.51,299.91,20943.062,0.004689960135338964
275,2017-11-03 17:00:00,307.36,296.58,299.97,303.47,54045.316,0.011667833450011668
276,2017-11-03 21:00:00,304.38,293,303.47,294.3,33207.816,-0.03021715490822821
277,2017-11-04 01:00:00,299.01,293.86,294.27,297.09,12683.536,0.009583035987358525
278,2017-11-04 05:00:00,304,297.19,297.4,300.26,24078.953,0.009616677874915984
279,2017-11-04 09:00:00,302.16,299.9,300.25,299.9,16432.605,-0.0011656952539551132
280,2017-11-04 13:00:00,299.99,296.3,299.91,298.99,23517.19,-0.0030675869427495444
281,2017-11-04 17:00:00,299.51,298.5,299,299.48,23127.275,0.0016053511705686227
282,2017-11-04 21:00:00,299.8,298.5,299.45,299.19,10905.83,-0.0008682584738687291
283,2017-11-05 01:00:00,301,298.5,299.2,298.9,10756.601,-0.001002673796791482
284,2017-11-05 04:00:00,299.87,297.8,298.92,297.8,15714.784,-0.0037468218921450705
285,2017-11-05 08:00:00,298.16,294.13,297.8,295.11,24693.031,-0.009032907991940892
286,2017-11-05 12:00:00,297,294.79,295.11,295.26,17993.422,0.0005082850462538621
287,2017-11-05 16:00:00,297.5,292.28,295.12,295.39,18717.111,0.0009148820818649425
288,2017-11-05 20:00:00,296.17,292.8,295.34,293.01,11427.084,-0.007889212433127867
289,2017-11-06 00:00:00,295.3,292,293.13,294.52,16557.688,0.004741923378705647
290,2017-11-06 04:00:00,302.49,294.12,294.25,300.5,32716.281,0.021240441801189464
291,2017-11-06 08:00:00,310,297.78,300.56,303.87,50823.69,0.011012776151184463
292,2017-11-06 12:00:00,303.88,298.02,303.87,302.3,25839.783,-0.005166683121071488
293,2017-11-06 16:00:00,305.73,295.5,302.29,296.67,22541.22,-0.018591418836216893
294,2017-11-06 20:00:00,301.63,295.5,296.38,298.47,24815.27,0.00705175787839946
295,2017-11-07 00:00:00,299.26,296,298.33,298.73,15074.054,0.00134079710387837
296,2017-11-07 04:00:00,304.2,298.41,298.7,302.86,20638.354,0.013927017073987363
297,2017-11-07 08:00:00,303.06,286.2,302.97,289.89,94239.46,-0.04317259134567792
298,2017-11-07 12:00:00,292.79,285.01,289.9,290.03,37210.6,0.00044843049327352694
299,2017-11-07 16:00:00,294.37,289,290.03,291.42,24871.617,0.004792607661276569
300,2017-11-07 20:00:00,295.37,290.11,291.39,294.8,26039.154,0.011702529256323228
301,2017-11-08 00:00:00,297.12,294.2,294.9,295.63,18104.545,0.002475415395049231
302,2017-11-08 04:00:00,298.88,295.3,295.63,298.35,18047.533,0.009200690051753974
303,2017-11-08 08:00:00,301.59,297.15,298.3,299.15,32045.018,0.00284948038887015
304,2017-11-08 12:00:00,315.81,297.89,299.15,313.27,143842.86,0.047200401136553584
305,2017-11-08 16:00:00,318.9,307.36,313.27,307.52,91749.66,-0.01835477383726498
306,2017-11-08 20:00:00,313.1,305,307.61,307.69,30337.578,0.0002600695686095513
307,2017-11-09 00:00:00,315,307.57,307.59,315,24660.135,0.02409051009460654
308,2017-11-09 04:00:00,317.6,311,314.99,315.13,43666.387,0.0004444585542397738
309,2017-11-09 08:00:00,328.8,313.93,315.12,327.19,84696.164,0.03830286874841328
