,Time,neoHigh,neoLow,neoOpen,neoClose,neoVolume,neoReturns
397,2017-11-24 00:00:00,34.49,33.53,34.201,33.734,51452.824,-0.013654571503757163
398,2017-11-24 04:00:00,35.399,33.359,33.791,34.904,79925.02,0.032937764493504385
399,2017-11-24 08:00:00,35.789,34.611,34.839,34.888,37443.418,0.001406469760900126
400,2017-11-24 12:00:00,35.599,34.661,34.824,35.293,35624.117,0.013467723409143154
401,2017-11-24 16:00:00,35.422,34.8,35.293,34.928,32060.496,-0.010341994163148556
402,2017-11-24 20:00:00,38.2,34.5,34.897,37.3,165723.92,0.06885978737427283
403,2017-11-25 00:00:00,40.149,37.25,37.3,38.956,277001.88,0.04439678284182322
404,2017-11-25 04:00:00,38.917,37.3,38.808,37.981,99358.15,-0.021310039167181976
405,2017-11-25 08:00:00,39.821,37.293,37.897,39.378,131976.48,0.039079610523260463
406,2017-11-25 12:00:00,39.69,37.896,39.378,38.773,87667.1,-0.015363908781553071
407,2017-11-25 16:00:00,39.6,37.901,38.786,38.168,49359.07,-0.01593358428298876
408,2017-11-25 20:00:00,38.77,37.5,38.012,37.815,27027.615,-0.005182573924024064
409,2017-11-26 00:00:00,38.3,37.41,37.839,37.89,31504.795,0.0013478157456592915
410,2017-11-26 04:00:00,38.4,37.5,37.89,37.706,37117.16,-0.004856162575877474
411,2017-11-26 08:00:00,38.899,37.48,37.728,38.645,40270.008,0.024305555555555598
412,2017-11-26 12:00:00,39.4,37.618,38.622,38.2,73963.74,-0.010926414996633967
413,2017-11-26 16:00:00,39.2,37.9,38.201,38.169,48528.285,-0.0008376744064292448
414,2017-11-26 20:00:00,40.6,38.163,38.163,39.708,99016.19,0.040484238660482716
415,2017-11-27 00:00:00,41.999,39.51,39.796,41.06,119484.59,0.0317619861292593
416,2017-11-27 04:00:00,41.151,37.986,41.071,39.215,156760.69,-0.045190036765600905
417,2017-11-27 08:00:00,40.179,39,39.21,39.47,58748.918,0.006630961489415914
418,2017-11-27 12:00:00,39.7,38.707,39.47,39.476,40601.484,0.00015201418799088492
419,2017-11-27 16:00:00,40.1,39.17,39.476,40.099,32260.3,0.015781740804539406
420,2017-11-27 20:00:00,40.099,38.5,40.099,39.103,97182.86,-0.024838524651487448
421,2017-11-28 00:00:00,39.932,38.862,39.103,39.251,42396.273,0.003784875840728234
422,2017-11-28 04:00:00,39.39,38.63,39.251,38.63,51530.78,-0.015821252961707857
423,2017-11-28 08:00:00,38.658,36.954,38.644,38.1,132304.97,-0.014077217679329183
424,2017-11-28 12:00:00,38.754,37.705,38.101,38.1,37591.758,-2.6246030287857785e-05
425,2017-11-28 16:00:00,38.4,37.131,38.088,37.92,54935.637,-0.004410838059231235
426,2017-11-28 20:00:00,39.563,37.573,37.89,37.65,94600.26,-0.006334125098970757
427,2017-11-29 00:00:00,38.499,35.5,37.65,37.6,170406.84,-0.001328021248339898
428,2017-11-29 04:00:00,38.3,36.441,37.6,37.135,40868.766,-0.012367021276595835
429,2017-11-29 08:00:00,37.977,36.01,37.242,37.04,102665.57,-0.00542398367434612
430,2017-11-29 12:00:00,37.98,3.7385,37.131,28.699,428783.16,-0.22708787805337854
431,2017-11-29 16:00:00,34.081,27,28.5,31.646,366822.47,0.11038596491228073
432,2017-11-29 20:00:00,34.416,31,31.646,34.38,101270.336,0.08639322505213934
433,2017-11-30 00:00:00,34.61,31.812,34.375,32.833,63555.15,-0.044858181818181866
434,2017-11-30 04:00:00,33.83,30.057,32.799,31.939,83625.2,-0.02622031159486568
435,2017-11-30 08:00:00,32.875,29.019,31.953,29.734,135889.47,-0.06944574844302562
436,2017-11-30 12:00:00,31.693,29.62,29.742,31.693,110680.93,0.06559747158899874
437,2017-11-30 16:00:00,32.722,31.001,31.693,32.708,74019.9,0.032025999432051144
438,2017-11-30 20:00:00,35.4,30.563,32.708,34.513,110898.96,0.05518527577351106
439,2017-12-01 00:00:00,35.88,32.451,34.545,33.8,78247.75,-0.02156607323780589
440,2017-12-01 04:00:00,35.079,33.623,33.882,34.183,34422.176,0.008883773094858684
441,2017-12-01 08:00:00,36,34.273,34.325,35.171,93688.91,0.02464675892206836
442,2017-12-01 12:00:00,35.8,34.706,35.173,35.175,27784.95,5.686179740128333e-05
443,2017-12-01 16:00:00,36.399,35.058,35.064,35.744,45853.11,0.01939310974218571
444,2017-12-01 20:00:00,36.327,35.309,35.694,35.31,22610.758,-0.010758110606824686
445,2017-12-02 00:00:00,36.326,34.984,35.31,36.326,26121.953,0.02877371849334461
446,2017-12-02 04:00:00,36.876,34.7,36.3,35.084,33921.523,-0.03349862258953152
447,2017-12-02 08:00:00,35.668,34.189,35.086,34.502,25632.389,-0.01664481559596409
448,2017-12-02 12:00:00,35.742,34.5,34.501,35.177,10459.533,0.01959363496710246
449,2017-12-02 16:00:00,35.528,34.887,35.193,34.998,29923.477,-0.005540874605745469
450,2017-12-02 20:00:00,35.89,34.806,34.998,35.82,9599.575,0.02348705640322312
451,2017-12-03 00:00:00,36.127,35.107,35.89,35.9,19028.428,0.0002786291446084706
452,2017-12-03 04:00:00,37.666,35.825,35.92,37.3,65153.41,0.038418708240534394
453,2017-12-03 08:00:00,38.145,36.93,37.32,37.288,53559.066,-0.0008574490889604389
454,2017-12-03 12:00:00,39.192,37.12,37.241,38.88,99628.3,0.044010633441636984
455,2017-12-03 16:00:00,39.643,35,38.9,36.637,147767.64,-0.0581748071979434
456,2017-12-03 20:00:00,37.722,36.5,36.604,37.007,47098.67,0.01100972571303679
457,2017-12-04 00:00:00,38.888,37.066,37.177,38.528,31520.537,0.0363396723780832
458,2017-12-04 04:00:00,39.4,37.267,38.5,38.33,75906.445,-0.00441558441558446
459,2017-12-04 08:00:00,43.348,37.31,38.33,42.656,298522.06,0.11286198799895646
460,2017-12-04 12:00:00,42.919,39.2,42.854,40.575,193601.22,-0.05318056657488207
461,2017-12-04 16:00:00,42.655,40.049,40.5,41.8,81097.71,0.0320987654320987
462,2017-12-04 20:00:00,42.086,40.001,41.8,40.9,54415.703,-0.021531100478468866
463,2017-12-05 00:00:00,41.071,40,40.721,40.731,34492.95,0.000245573536995779
464,2017-12-05 04:00:00,40.999,39.241,40.725,40.825,61642.457,0.0024554941682013855
465,2017-12-05 08:00:00,42.821,40.061,40.828,40.392,92953.21,-0.01067894582149505
466,2017-12-05 12:00:00,40.416,39.001,40.27,39.3,114998.62,-0.02408740998261748
467,2017-12-05 16:00:00,39.899,38,39.298,38.399,75975.875,-0.022876482263728456
468,2017-12-05 20:00:00,38.4,37,38.398,37.248,62498.688,-0.029949476535236354
469,2017-12-06 00:00:00,38.779,36.576,37.37,36.95,51019.73,-0.011238961734011095
470,2017-12-06 04:00:00,38.9,35.611,36.934,36.087,49371.18,-0.022932799046948456
471,2017-12-06 08:00:00,37.229,35.689,36.097,36.183,42300.797,0.002382469457295579
472,2017-12-06 12:00:00,38.323,35.85,36.211,36.768,56726.863,0.01538206622297098
473,2017-12-06 16:00:00,36.762,33.668,36.762,34.783,72455,-0.0538327620912899
474,2017-12-06 20:00:00,36.49,33.025,34.606,36.006,45427.55,0.04045541235623876
475,2017-12-07 00:00:00,37,35.022,36.016,35.3,31180.521,-0.01988005330964019
476,2017-12-07 04:00:00,35.763,32.75,35.205,33.5,40749.086,-0.048430620650475736
477,2017-12-07 08:00:00,35.18,32.55,33.509,33.47,50185.758,-0.0011638664239458497
478,2017-12-07 12:00:00,35.013,30.94,33.456,33.701,73209.68,0.0073230511716881105
479,2017-12-07 16:00:00,35.949,32.9,33.7,33.4,38620.117,-0.008902077151335437
480,2017-12-07 20:00:00,34.043,31.569,33.401,33.08,67035.57,-0.009610490703871292
481,2017-12-08 00:00:00,33.85,31.8,32.983,32.741,50434.9,-0.007337113058242044
482,2017-12-08 04:00:00,36.127,32.322,32.747,34.896,64826.934,0.06562433199987788
483,2017-12-08 08:00:00,36.876,33.301,34.897,34.867,50988.906,-0.0008596727512393942
484,2017-12-08 12:00:00,36.45,34.281,34.981,36.45,62612.703,0.04199422543666565
485,2017-12-08 16:00:00,36.517,34.212,36.236,35.456,59745.527,-0.02152555469698626
486,2017-12-08 20:00:00,36,34.478,35.456,35.655,34219.36,0.0056125902527075265
487,2017-12-09 00:00:00,36.6,34.955,35.6,35.7,56150.73,0.0028089887640449836
488,2017-12-09 04:00:00,36.298,35.101,35.809,36.093,47105.23,0.00793096707531643
489,2017-12-09 08:00:00,38.2,36.093,36.093,37.218,98343.19,0.031169478846313686
490,2017-12-09 12:00:00,37.676,33.736,37.222,35.29,97758.74,-0.05190478749126866
491,2017-12-09 16:00:00,35.6,34.513,35.236,35.176,20767.533,-0.0017028039505050281
492,2017-12-09 20:00:00,35.177,31.7,35.088,31.733,60297.51,-0.09561673506611948
493,2017-12-10 00:00:00,33.819,31.492,31.874,33.34,36115.207,0.045993599799209535
494,2017-12-10 04:00:00,34.631,32.3,33.333,33.21,50330.38,-0.0036900369003689307
495,2017-12-10 08:00:00,34.344,32.88,33.21,34.2,34438.11,0.029810298102981088
496,2017-12-10 12:00:00,34.489,33.07,34.279,33.64,31672.535,-0.018641150558651152
497,2017-12-10 16:00:00,34.1,32.31,33.534,32.93,50702.184,-0.01801157034651396
498,2017-12-10 20:00:00,33.47,32.94,33.062,33.377,1336.9192,0.009527554291936509
