Time,btcReturns,ethReturns,etcReturns,ltcReturns,dashReturns,neoReturns,zecReturns,xmrReturns
2017-02-10 16:00:00,-0.0022553903830154066,0.0044091710758378064,-0.0555555555555556,-0.0053191489361701,-0.011235955056179851,0.0,-0.05536757920639795,0.008957654723127135
2017-02-13 16:00:00,0.036740475807748,0.1369622475856013,0.033613445378151294,0.026737967914438405,0.1525119617224881,0.0,0.07456854444806249,0.04923325262308308
2017-02-16 16:00:00,0.016435223319411236,-0.010038610038609962,-0.008130081300813016,-0.023437499999999962,0.15308770108977682,0.0,-0.08242424242424239,0.017692307692307726
2017-02-19 16:00:00,0.06823403788767166,-0.01014040561622471,0.0,0.013333333333333286,-0.03240324032403236,0.0,-0.10832232496697493,-0.0226757369614513
2017-02-22 16:00:00,0.025516305802973704,0.06934594168636728,-0.008196721311475417,0.013157894736842177,0.23720930232558146,0.0,0.07481481481481479,-0.07965970610982206
2017-02-25 16:00:00,0.035002828423480285,0.18422991893883567,0.016528925619834725,-0.0207792207792208,0.219172932330827,0.0,0.2705031013094417,0.03109243697478985
2017-02-28 16:00:00,0.07906530897104945,0.2121966397013068,0.17073170731707316,0.06631299734747999,0.4569842738205366,0.0,0.12232167073501507,0.12713936430317854
2017-03-03 16:00:00,-0.004901426011065193,0.013860369609856241,0.0,0.0074626865671642405,-0.030687830687830743,0.0,-0.0456742387626873,0.11352133044107016
2017-03-06 16:00:00,-0.06709422792303903,-0.10329113924050627,-0.08333333333333326,-0.0395061728395061,0.1002183406113538,0.0,-0.0744492276525704,-0.1493506493506494
2017-03-09 16:00:00,0.028354863891616913,0.3162055335968378,0.06818181818181808,-0.005141388174807203,0.5088311172851756,0.0,0.07086183310533525,0.2900763358778625
2017-03-12 17:00:00,0.023116291598305597,0.5092235092235093,0.2553191489361703,0.10077519379844953,0.2626594765224253,0.0,0.1829330608073581,0.14319526627218945
2017-03-15 17:00:00,-0.2250225381553019,-0.03354178510517339,-0.08474576271186436,-0.04929577464788732,0.1327083333333333,0.0,0.3822894168466524,0.0041407867494823135
2017-03-18 17:00:00,0.15432683398875824,0.2550000000000001,0.4691358024691357,0.009876543209876552,-0.09803200294279933,0.0,0.016250000000000098,0.11185567010309287
